Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6108,0,-188.551,53.0026,161.664,,,,-279.874,45.2437,149.425,-342.157,47.5411,154.046,-379.713,23.1177,137.008,-431.887,45.9578,155.933,-483.258,15.5454,132.513,-545.534,31.5153,153.064,-599.434,25.331,148.605,-667.51,13.188,125.224,,,,325.137,82.0382,117.028,-867.889,36.7093,156.603,1064.7,108.178,129.097
6109,0,-189.955,53.1186,162.037,,,,-279.275,45.183,149.77,-341.996,47.472,154.036,-379.423,22.2408,137.044,-431.524,46.5566,155.816,-482.817,15.5676,132.256,-544.793,31.8389,153.395,-598.52,24.5103,147.768,-666.421,13.657,125.624,,,,325.137,82.038,117.028,-867.923,36.6735,156.608,1064.7,108.173,129.096
6110,0,-191.324,53.7271,162.321,,,,-279.306,45.4312,149.476,-341.764,47.2339,154.016,-378.918,21.6779,136.747,-430.768,46.5482,155.913,-482.145,16.0983,131.959,-544.154,32.5685,153.21,-597.963,23.9605,146.846,-665.373,13.6902,125.951,,,,325.136,82.029,117.035,-867.923,36.6703,156.608,1064.7,108.174,129.096
6111,0,-192.516,54.709,162.342,,,,-278.962,45.5923,149.315,-341.43,46.5179,153.872,-378.697,21.5225,136.189,-430.212,46.8577,156.13,-481.326,15.1466,131.531,-543.608,32.432,153.571,-597.177,23.4885,146.078,-664.541,13.4736,126.184,,,,325.136,82.0303,117.043,-867.905,36.6342,156.61,1064.72,108.219,129.11
6112,0,-193.714,55.8862,162.406,,,,-278.491,45.8177,149.595,-341.184,46.0088,153.887,-378.169,21.6874,135.789,-429.605,46.7153,156.023,-480.795,14.9496,130.887,-542.625,32.9552,154.251,-596.471,23.6983,145.216,-663.517,13.6814,126.555,,,,325.137,82.0379,117.028,-867.905,36.6318,156.61,1064.7,108.18,129.098
6113,0,-194.881,56.9794,162.51,,,,-277.946,45.8163,149.504,-340.822,46.5981,153.909,-377.876,21.0399,135.467,-428.979,46.2201,156.214,-479.998,14.1958,130.337,-542.171,33.1406,154.621,-596.347,22.2895,144.425,-662.629,13.7571,127.032,,,,325.137,82.0381,117.028,-867.948,36.616,156.615,1064.7,108.173,129.096
6114,0,-195.956,57.9748,162.529,,,,-277.653,45.8376,149.707,-340.424,47.0384,153.773,-377.423,20.5759,135.465,-428.346,46.6385,156.189,-479.469,14.3285,130.234,-541.299,34.101,154.431,-596.086,22.0082,143.474,-661.575,13.5731,127.339,,,,325.137,82.038,117.028,-867.957,36.6469,156.602,1064.7,108.174,129.096
6115,0,-196.983,58.6865,162.568,-213.091,40.6364,142.99,,,,-340.1,46.9835,153.69,-376.663,21.4255,135.197,-427.834,46.8319,156.131,-478.602,14.3965,130.058,-540.818,34.3645,154.386,-595.356,21.4266,142.72,-660.676,13.6888,127.97,,,,325.143,82.029,117.01,-867.94,36.601,156.616,1064.7,108.175,129.096
6116,0,-197.91,59.5609,162.619,-212.934,40.6299,143.212,-276.602,45.7662,149.625,-339.742,46.0913,153.601,-376.321,20.7967,135.172,-427.075,46.1329,156.19,-477.938,13.671,129.514,-539.825,34.8432,154.489,-595.101,21.0882,141.796,-659.752,13.729,128.442,,,,325.143,82.0287,117.01,-867.94,36.5965,156.617,1064.69,108.163,129.089
6117,0,-198.934,60.6637,162.559,-212.238,41.0534,143.337,-276.011,45.6365,149.667,-339.246,45.4859,153.669,-375.81,20.0946,135.147,-426.583,46.2969,156.206,-477.388,13.6195,128.949,-539.057,35.0065,155.414,-594.776,20.2899,141.108,-658.96,13.7677,128.816,,,,325.143,82.0321,117.011,-867.958,36.6355,156.615,1064.7,108.173,129.096
6118,0,-199.792,61.4247,162.676,,,,-275.489,46.0966,149.82,-338.805,46.2774,153.658,-375.596,19.6953,134.831,-426.176,46.4057,156.013,-476.709,13.3459,128.682,-538.261,35.3426,155.661,-594.142,19.4562,139.963,-658.071,13.9748,129.181,,,,325.143,82.0322,117.011,-867.959,36.6294,156.615,1064.72,108.219,129.11
6119,0,-200.614,62.0179,162.775,,,,-275.14,46.4942,150.008,-338.471,46.608,153.553,-375.017,20.4004,134.582,-425.607,45.3438,156.009,-476.225,13.4017,128.271,-537.475,35.0038,155.561,-593.73,19.8128,139.659,-657.106,13.6877,129.555,,,,325.137,82.0291,117.009,-867.929,36.5896,156.604,1064.7,108.18,129.098
6120,0,-201.484,62.9368,162.764,,,,-274.65,46.0972,149.848,-338.068,45.988,153.634,-374.47,20.4362,134.299,-425.176,45.3311,155.956,-475.52,12.9412,127.685,-536.671,35.3075,155.447,-593.101,18.593,138.285,-656.032,13.7011,129.963,,,,325.134,82.0067,117.01,-867.921,36.6787,156.596,1064.7,108.173,129.095
6121,0,-202.105,63.5722,163.108,,,,-273.763,45.7415,149.802,-337.451,45.2126,153.611,-373.948,19.9627,133.954,-424.789,45.5975,155.803,-474.907,12.4626,127.065,,,,-592.784,18.1443,137.784,-655.07,13.9804,130.375,,,,325.144,82.033,117.02,-867.932,36.6958,156.607,1064.72,108.218,129.11
6122,0,-202.949,64.6246,163.243,,,,-273.595,45.4322,149.736,-337.02,45.6617,153.632,-373.434,20.1588,133.798,-424.377,45.0767,155.61,-474.314,12.823,126.814,-534.817,35.9281,155.775,-592.081,17.2474,136.605,-654.34,14.2831,130.714,,,,325.137,82.0295,117.009,-867.905,36.6358,156.61,1064.69,108.168,129.091
6123,0,-203.338,65.0084,163.362,,,,-273.158,45.9383,149.663,-336.74,45.6899,153.621,-373.15,20.2232,133.66,-423.926,44.4575,155.763,-473.501,12.2973,126.524,-534.175,35.7215,156.294,-591.585,17.2577,135.983,-653.496,13.7736,131.311,,,,325.136,82.0373,117.007,-867.889,36.7053,156.603,1064.72,108.215,129.109
6124,0,-203.838,66.145,163.43,,,,-272.167,45.6281,149.653,-336.211,45.5126,153.603,-372.787,19.6088,133.732,-423.498,44.6677,155.682,-473.054,12.0215,126.3,-533.429,35.1119,156.446,-590.893,16.3487,134.795,-652.845,14.2018,131.978,,,,325.142,82.022,117.022,-867.889,36.7124,156.602,1064.72,108.224,129.112
6125,0,-204.079,67.2126,163.568,,,,-271.788,45.405,149.71,-335.561,45.2139,153.551,-372.124,19.49,133.714,-422.997,44.6381,155.479,-472.632,12.4891,125.864,-532.39,35.8348,156.564,-590.38,16.3587,133.537,-652.194,14.247,132.813,,,,325.142,82.03,117.042,-867.907,36.7481,156.601,1064.72,108.222,129.111
6126,0,-204.317,67.2427,163.649,,,,-271.573,45.6468,149.684,-335.195,45.1879,153.473,-371.65,19.6576,133.578,-422.51,43.8508,155.484,-471.935,12.8931,125.693,-532.325,35.8272,156.579,-589.772,15.581,132.84,-651.356,14.0597,133.525,,,,325.141,82.0213,117.048,-867.903,36.7569,156.62,1064.7,108.177,129.097
6127,0,-204.575,68.194,163.667,,,,-270.472,45.7647,149.581,-334.849,45.2106,153.394,-371.534,19.6446,133.564,-421.928,44.061,155.571,-471.196,12.4747,125.478,-531.332,35.373,156.558,-589.203,15.6346,131.622,-650.675,14.707,134.509,,,,325.133,82.0043,117.04,-867.903,36.7561,156.62,1064.7,108.172,129.095
6128,0,-204.687,69.1287,163.76,-205.598,38.9171,142.505,-270.091,45.6507,149.547,-334.239,44.5997,153.436,-371.2,19.5957,133.587,-421.451,44.378,155.523,-470.696,12.5634,125.455,-530.801,35.4061,156.439,-588.733,15.3356,130.633,-650.033,15.1801,134.966,,,,325.133,82.0037,117.04,-867.886,36.7394,156.597,1064.7,108.174,129.096
6129,0,-204.646,69.8081,163.759,-204.975,38.857,142.567,-269.706,45.4343,149.567,-333.656,44.4603,153.379,-370.47,19.4428,133.6,-420.93,44.0927,155.366,-470.092,12.6966,125.645,-530.255,35.4638,156.458,-588.261,14.2764,129.837,-649.247,15.6442,135.857,,,,325.132,82.0156,117.039,-867.89,36.699,156.615,1064.7,108.175,129.096
6130,0,-204.591,70.4597,163.754,-204.921,38.9054,142.567,-268.997,45.6147,149.494,-333.348,44.6768,153.345,-369.956,19.4382,133.506,-420.41,43.1066,155.609,-469.302,12.2276,125.541,-529.25,35.7807,156.278,-587.877,14.1427,128.867,-648.465,15.3568,136.802,,,,325.133,82.0052,117.04,-867.881,36.6761,156.616,1064.72,108.219,129.11
6131,0,-204.62,71.1673,163.768,-204.598,38.8843,142.351,-268.698,45.9158,149.448,-332.968,44.9812,153.372,-369.668,19.4909,133.735,-419.921,43.6833,155.433,-468.666,12.7358,125.538,-528.71,35.8244,156.777,-587.162,13.6216,128.178,-648.01,15.624,137.782,,,,325.138,82.0153,117.039,-867.897,36.7249,156.601,1064.72,108.224,129.112
6132,0,-204.606,71.7524,164.168,-204.127,39.0606,142.202,-268.038,45.7907,149.452,-332.17,44.5927,153.317,-369.226,20.1835,134.329,-419.431,43.9843,155.242,-468.193,13.2738,125.592,-527.742,36.0764,156.697,-586.646,13.5236,127.779,-647.493,16.4043,138.432,,,,325.138,82.0158,117.039,-867.907,36.75,156.6,1064.72,108.222,129.111
6133,0,-204.425,72.7274,164.357,-203.542,39.064,141.891,-267.146,45.7884,149.406,-331.685,44.2884,153.265,-368.79,20.4779,134.316,-419.098,43.7573,154.987,-467.441,12.3391,125.37,-527.192,35.8742,157.155,-586.275,13.8363,126.912,-647.124,16.9927,139.184,,,,325.132,82.0158,117.039,-867.907,36.75,156.6,1064.72,108.221,129.111
6134,0,-204.225,73.2435,164.407,,,,-266.996,45.8898,149.366,-331.283,44.4306,153.329,-368.234,19.7901,134.41,-418.622,42.7575,155.452,-466.848,12.33,125.404,-526.387,36.2302,157.056,-585.535,13.2936,126.344,-646.626,17.0423,140.035,,,,325.132,82.0158,117.039,-867.934,36.6835,156.62,1064.72,108.221,129.111
6135,0,-204.089,73.4691,164.577,,,,-266.289,45.5708,149.567,-330.642,44.747,153.242,-368.015,19.471,134.785,-418.294,42.935,155.392,-466.495,12.6341,125.205,-525.637,36.3162,157.094,-585.08,13.1005,125.987,-646.284,17.5678,140.706,,,,325.135,82.0253,117.033,-867.934,36.6814,156.609,1064.69,108.166,129.09
6136,0,-204.046,73.7861,164.609,-201.569,37.7258,141.806,-265.371,45.5005,149.194,-329.971,44.1584,153.116,-367.549,19.746,134.952,-417.942,43.0727,155.202,-465.778,12.7218,125.194,-524.961,35.8779,157.07,-584.759,13.4449,125.132,-645.814,17.9402,141.469,,,,325.138,82.016,117.039,-867.923,36.6718,156.608,1064.72,108.215,129.109
6137,0,-203.913,74.5051,164.861,-201.094,38.4307,141.737,-265.089,45.6016,149.267,-329.491,44.1183,153.208,-367.08,20.3053,135.065,-417.486,42.9564,154.964,-465.111,12.4003,125.311,-524.18,36.3714,156.96,-584.066,13.1128,124.484,-645.495,18.4435,142.081,,,,325.133,82.0231,117.026,-867.932,36.692,156.608,1064.72,108.224,129.112
6138,0,-203.746,75.5303,165.332,-200.524,38.434,141.661,-264.397,45.6135,149.405,-328.969,44.3761,153.192,-366.565,20.7528,135.766,-417.227,43.0396,154.983,-464.751,12.8138,125.395,-523.703,35.5376,157.35,-583.636,13.0389,124.387,-645.114,18.6703,143.099,,,,325.155,82.0044,117.024,-867.915,36.6562,156.609,1064.7,108.178,129.097
6139,0,-203.805,76.2108,165.737,-199.85,38.2711,141.586,-263.744,46.1049,149.054,-328.477,44.4987,153.1,-366.425,21.1544,136.058,-416.73,42.4622,155.224,-464.242,13.4674,125.327,-522.9,35.533,156.98,-583.349,13.2461,123.903,-644.596,19.424,143.691,,,,325.132,82.0133,117.032,-867.917,36.6324,156.623,1064.72,108.216,129.109
6140,0,-203.657,77.022,165.943,,,,-263.264,45.471,149.237,-327.775,44.0979,153.009,-366.016,21.6025,136.143,-416.318,42.7866,155.006,-463.775,13.252,125.532,-522.367,36.1278,156.858,-582.562,13.1388,123.6,-644.088,20.025,144.524,,,,325.15,81.9906,117.024,-867.906,36.6231,156.611,1064.72,108.223,129.111
6141,0,-203.509,77.445,165.955,-198.543,37.515,141.588,-262.624,45.3834,149.255,-327.222,44.1756,152.992,-365.602,21.7813,136.553,-415.77,42.5104,154.755,-463.331,13.1123,125.5,-522.071,35.6382,157.147,-582.154,12.5544,122.778,-643.794,20.3947,144.998,,,,325.156,81.9978,117.006,-867.925,36.5863,156.625,1064.72,108.222,129.111
6142,0,-203.434,77.9387,166.311,-198.034,37.8381,141.417,-262.092,45.8806,148.92,-326.883,44.6137,152.89,-364.929,21.8587,136.827,-415.255,41.9176,154.834,-462.845,13.1728,125.664,-521.431,35.2583,157,-581.703,12.8655,122.456,-643.374,20.9634,145.882,,,,325.156,82.004,117.024,-867.925,36.5839,156.625,1064.72,108.221,129.111
6143,0,-203.487,78.502,166.845,-197.531,38.3875,141.185,-261.576,45.6402,149.043,-326.426,44.4499,152.849,-364.661,21.5748,137.087,-414.8,42.0017,154.906,-462.502,13.3133,126.022,-520.749,35.6967,156.927,-580.825,13.7596,121.86,-642.957,21.7002,146.301,,,,325.128,82.0048,117.009,-867.926,36.5835,156.636,1064.7,108.177,129.097
6144,0,-203.522,79.2826,167.312,-196.931,38.735,141.077,-261.14,45.6257,149.317,-325.776,43.6636,152.728,-364.405,21.1342,137.363,-414.308,41.5319,154.681,-462.061,13.7567,126.534,-520.564,35.7102,157.061,-580.545,13.3045,121.245,-642.515,22.1589,146.685,,,,325.136,82.0343,117.027,-867.902,36.6276,156.631,1064.72,108.216,129.109
6145,0,-203.528,80.2882,167.289,-196.357,38.0978,141.109,-260.489,45.8146,148.733,-325.349,43.796,152.601,-364.027,21.8267,137.499,-413.933,41.8278,154.633,-461.914,14.0351,126.908,,,,-580.011,13.3125,121.011,-642.225,22.5065,147.449,,,,325.133,82.024,117.026,-867.921,36.6568,156.641,1064.7,108.179,129.098
6146,0,-203.502,80.6879,167.293,-195.932,38.0622,141.073,-259.968,45.0706,148.954,-325.103,44.0355,152.369,-363.589,22.5102,137.537,-413.462,41.5881,154.662,-461.509,14.3234,126.993,-519.291,35.6352,156.891,-579.708,13.4349,120.849,-641.875,23.261,147.797,,,,325.128,82.0117,117.026,-867.93,36.6789,156.64,1064.72,108.217,129.109
6147,0,-203.426,80.9157,167.487,-195.472,38.417,141.204,-259.64,45.6907,149.108,-324.777,43.9135,152.355,-363.422,22.6487,137.887,-413.591,41.0865,154.504,-461.017,14.8841,127.007,-518.955,35.7442,157.225,-579.299,13.5139,120.543,-641.524,23.6737,148.434,,,,325.137,82.0341,117.027,-867.911,36.6507,156.642,1064.72,108.223,129.111
6148,0,-203.42,81.3789,168.04,-195.065,38.4012,141.337,-259.216,45.9349,148.948,-324.197,43.5088,152.42,-363.087,22.9311,138.369,-413.587,40.6582,154.244,-460.5,14.8533,127.315,-518.469,35.533,157.309,-578.566,13.112,120.472,-641.132,24.1684,148.727,,,,325.137,82.035,117.027,-867.901,36.6299,156.63,1064.72,108.222,129.111
6149,0,-203.609,82.2099,168.706,-194.574,38.5766,141.225,-258.834,46.1806,148.847,-323.668,43.7825,152.379,-363.052,23.1638,138.682,,,,-460.018,14.3741,127.66,-517.327,35.3552,156.689,-578.006,12.9844,120.542,-640.862,25.0794,149.161,,,,325.137,82.0347,117.027,-867.899,36.6494,156.617,1064.69,108.166,129.09
6150,0,-203.708,83.2517,168.73,-194.027,38.6261,141.226,-258.156,45.8393,149.064,-323.455,43.6987,152.228,-362.853,23.2754,138.895,,,,-459.658,14.3574,127.918,-516.792,34.7709,156.799,-577.771,13.4271,120.437,-640.566,25.4145,149.948,,,,325.156,81.9864,117.038,-867.878,36.6996,156.59,1064.72,108.215,129.109
6151,0,-203.732,83.5807,168.763,-193.466,38.9137,141.003,-258.123,46.1014,149.14,-323.253,43.7551,152.231,-362.478,23.8355,139.334,-411.82,41.1441,154.455,-459.255,14.8944,128.016,-516.017,34.8896,156.763,-577.255,14.0364,120.24,-640.163,25.885,150.168,,,,325.156,82.0062,117.025,-867.888,36.7228,156.59,1064.72,108.224,129.112
6152,0,-203.735,83.6809,168.822,-193.185,39.1736,141.124,-257.962,46.175,149.177,-322.9,44.0113,152.286,-362.305,24.0716,139.862,,,,-458.975,15.1907,127.965,-515.427,34.6975,156.566,-576.492,13.5729,120.269,-639.984,26.663,150.323,,,,325.135,82.0359,117.039,-867.89,36.7024,156.603,1064.71,108.211,129.104
6153,0,-203.687,84.3694,169.22,-192.876,39.2191,141.182,-257.33,46.2645,149.204,-322.398,43.8972,152.222,-362.097,24.1355,140.056,,,,-458.625,15.3193,128.158,,,,-576.178,13.396,120.468,-639.678,27.1409,150.461,,,,325.144,82.0561,117.022,-867.914,36.657,156.598,1064.69,108.171,129.121
6154,0,-203.808,84.7187,169.655,-192.48,39.4304,141.227,-257.005,46.3815,149.231,-321.995,43.4974,152.229,-362.004,24.4193,140.337,,,,-458.188,15.211,128.206,-513.889,34.8759,156.115,-575.702,13.8985,120.417,-639.342,27.3995,150.919,,,,325.141,82.0582,117.026,-867.905,36.6323,156.61,1064.71,108.2,129.127
6155,0,-203.877,85.1535,169.949,-192.026,39.7837,141.198,-256.45,45.9903,149.049,-321.714,43.1388,152.04,-361.958,24.4561,140.476,,,,-457.659,15.115,128.249,-513.523,34.3156,156.451,-575.069,14.4204,120.324,-639.084,28.0435,151.217,,,,325.141,82.058,117.027,-867.905,36.6321,156.61,1064.69,108.233,129.135
6156,0,-203.925,85.7211,170.089,-191.767,39.9698,141.166,-256.338,46.0589,149.013,-321.585,43.3159,152.124,-361.566,25.0285,141.085,,,,-457.308,15.1391,128.544,-512.619,34.2529,155.851,-574.557,13.764,120.16,-638.509,28.9188,151.306,,,,325.138,82.0198,117.041,-867.906,36.624,156.611,1064.71,108.206,129.129
6157,0,-203.973,86.2686,170.212,-191.454,40.2109,141.198,-256.375,46.4256,148.957,-321.346,43.5356,152.067,-361.398,25.381,141.41,,,,-456.966,15.2349,129.016,-512.268,34.2663,155.801,-574.06,13.7771,120.241,-638.059,28.9099,151.598,,,,325.16,82.0179,117.026,-867.923,36.6696,156.608,1064.67,108.175,129.113
6158,0,-203.926,86.3736,170.249,-191.135,40.0736,141.14,-255.95,46.8458,149.329,-321.065,43.6847,152.006,-361.377,25.3616,141.46,,,,-456.859,15.6619,129.389,-512.136,33.9746,155.899,-573.481,14.5114,120.125,-637.492,28.8563,151.76,,,,325.157,82.002,117.007,-867.88,36.6899,156.603,1064.67,108.183,129.119
6159,0,-203.82,86.3074,170.531,,,,-255.984,46.8258,149.373,-320.824,43.7387,151.876,-361.199,25.2939,141.629,,,,-456.569,16.0449,129.519,,,,-573.167,14.2678,120.016,-636.831,29.0013,152.152,,,,325.156,82.0071,117.025,-867.869,36.6688,156.603,1064.69,108.219,129.127
6160,0,-203.814,86.1008,170.938,,,,-255.423,46.653,149.275,-320.544,43.4166,151.815,-361.098,25.5661,141.658,,,,-456.256,16.4706,129.644,,,,-572.558,13.5413,119.781,-636.397,29.6951,152.408,,,,325.147,82.0569,117.028,-867.878,36.6989,156.591,1064.67,108.178,129.114
6161,0,-203.823,86.1154,171.315,-190.559,40.1501,140.998,-255.184,46.4832,149.256,-320.293,42.9625,151.636,-360.917,25.9222,141.776,,,,-456.095,16.5752,130.043,,,,-571.965,13.6577,119.715,-635.938,30.5451,152.284,,,,325.147,82.0497,117.008,-867.904,36.6476,156.597,1064.67,108.177,129.087
6162,0,-203.834,86.2623,171.685,-190.231,40.3816,141.114,-254.92,46.3521,149.033,-320.018,42.5104,151.647,-360.818,26.0389,141.822,,,,-455.769,17.1909,130.541,,,,-571.688,14.3469,119.659,-635.288,30.5562,152.292,,,,325.138,82.0325,117.01,-867.905,36.6339,156.598,1064.7,108.234,129.108
6163,0,-203.85,86.2949,171.884,-189.839,40.5964,141.257,-254.809,46.1823,148.976,-319.906,42.3906,151.658,-360.63,26.2577,142.064,-408.223,39.685,153.203,-455.585,17.5287,130.827,,,,-571.464,14.1309,119.499,-634.822,29.7872,152.361,,,,325.166,82.0127,117.009,-867.904,36.6437,156.597,1064.7,108.241,129.111
6164,0,-203.842,86.3483,172.281,-189.494,40.6796,141.185,-254.397,45.9975,149.139,-319.695,42.4418,151.6,-360.566,26.3197,142.202,-408.034,39.8967,153.122,-455.479,17.1859,131.051,,,,-570.944,14.069,119.093,-634.374,30.2345,152.537,,,,325.14,82.0205,117.01,-867.904,36.6449,156.597,1064.69,108.227,129.103
6165,0,-203.852,86.3161,172.854,-189.346,40.7512,141.458,-253.949,45.8968,149.232,-319.428,42.6226,151.597,-360.502,26.4289,142.502,-407.761,39.9492,153.055,-455.147,17.381,131.381,,,,-570.378,13.9152,119.454,-634.02,30.8881,152.51,,,,325.16,82.0188,117.026,-867.924,36.6618,156.609,1064.7,108.236,129.109
6166,0,-203.901,86.4997,173.347,-188.985,40.8148,141.567,-253.817,46.2185,149.162,-319.283,42.577,151.513,-360.255,26.6523,142.672,-407.457,39.926,153.005,-455.004,17.8757,131.928,,,,-570.044,14.1406,119.78,-633.723,31.3185,152.542,,,,325.16,82.0096,117.007,-867.88,36.6886,156.603,1064.67,108.183,129.089
6167,0,-203.958,86.6242,173.602,-188.636,41.0754,141.692,-253.549,45.6953,149.046,-318.718,41.888,151.558,-360.064,26.8107,142.821,-407.102,39.7873,152.958,-454.779,17.9553,132.057,,,,-569.902,14.154,119.832,-633.449,31.5133,152.593,,,,325.155,81.9836,117.037,-867.889,36.7103,156.603,1064.67,108.188,129.094
6168,0,-204.037,86.6016,174.128,-188.236,41.7303,141.774,-253.013,45.3502,148.942,-318.309,41.4923,151.619,-359.974,27.3594,142.943,-406.691,39.5243,152.965,-454.51,17.6784,132.163,-508.098,33.5137,154.902,-569.645,14.3532,119.924,-633.052,31.8729,152.821,,,,325.158,82.021,117.023,-867.88,36.6905,156.603,1064.67,108.18,129.088
6169,0,-203.892,86.6518,174.558,-187.91,41.9043,141.734,-252.675,45.4776,149,-317.968,41.8522,151.547,-359.821,27.7015,143.624,-406.573,39.3513,153.023,-454.271,17.6095,132.495,-507.45,33.6431,153.887,-569.033,13.9755,120.436,-632.975,31.7543,152.874,,,,325.169,82.0277,117.036,-867.881,36.6767,156.616,1064.68,108.19,129.095
6170,0,-203.818,86.8519,174.877,-187.437,41.6048,141.944,-252.328,45.4804,148.933,-317.657,42.4045,151.51,-359.627,27.7543,144.051,-406.514,39.3499,153.063,-454.189,17.5489,132.587,,,,-568.689,13.9733,120.518,-632.437,31.9111,153.174,,,,325.146,82.0463,117.038,-867.889,36.7083,156.603,1064.67,108.18,129.088
6171,0,-203.803,87.1855,175.005,-187.096,41.512,141.986,-252.005,46.1575,149.075,-317.479,42.5004,151.486,-359.414,28.2449,144.174,-406.399,39.3513,153.059,-454.103,17.3922,133.001,,,,-568.133,13.8518,120.785,-631.886,31.6884,153.317,,,,325.142,82.031,117.042,-867.89,36.7022,156.603,1064.7,108.234,129.108
6172,0,-203.904,87.3016,175.392,-187.058,41.9202,141.958,-251.883,46.1765,148.9,-317.123,42.3268,151.422,-359.148,28.6658,144.164,-406.145,39.2775,152.92,-453.876,17.3945,133.302,,,,-567.921,14.1587,121.033,-631.587,31.6739,153.322,,,,325.134,82.0337,117.038,-867.889,36.7096,156.603,1064.72,108.225,129.112
6173,0,-203.724,87.4024,176.015,-186.739,42.15,141.968,-251.616,45.1758,148.725,-316.645,41.6786,151.509,-358.912,28.7547,144.235,,,,-453.634,17.4694,133.616,,,,-567.604,14.4036,120.982,-631.072,32.5697,153.265,,,,325.14,82.0465,117.038,-867.889,36.7103,156.603,1064.7,108.178,129.097
6174,0,-203.549,87.5871,176.29,-186.408,42.6429,142.391,-250.919,45.0473,148.968,-316.208,41.5042,151.489,-358.787,28.7027,144.313,-405.513,39.16,152.353,-453.577,17.362,133.774,,,,-567.097,14.4858,120.938,-630.633,32.9177,153.298,,,,325.132,82.0165,117.039,-867.905,36.6358,156.61,1064.72,108.216,129.109
6175,0,-203.434,87.7579,176.398,-186.081,42.5773,142.278,-250.726,45.3839,148.905,-315.922,41.6342,151.421,-358.881,28.3998,144.492,-405.08,38.5804,152.17,-453.521,17.7477,133.979,,,,-566.535,14.3737,120.952,-630.288,32.2242,153.226,,,,325.149,81.9833,117.037,-867.917,36.6303,156.623,1064.72,108.223,129.111
6176,0,-203.407,87.7645,176.391,-185.811,42.655,142.502,,,,-315.861,41.8035,151.375,-358.661,28.914,144.739,-404.835,38.4247,152.118,-453.251,18.0998,134.405,,,,-566.372,13.8582,121.076,-629.733,32.1142,153.448,,,,325.169,82.0258,117.036,-867.89,36.7069,156.603,1064.7,108.178,129.097
6177,0,-203.336,87.8415,176.664,-185.552,42.7701,142.683,-250.02,45.1279,149.19,-315.703,41.9073,151.252,-358.284,29.708,145.032,-404.773,38.4643,152.115,-453.146,18.3723,135.036,,,,-566.177,13.8527,121.097,-629.225,32.7351,153.353,,,,325.16,82.0479,117.038,-867.898,36.7324,156.602,1064.7,108.172,129.095
6178,0,-203.222,88.1463,177.123,-185.318,43.0565,142.835,-250.04,45.1519,148.512,-315.385,41.6567,151.195,-358.175,29.8898,145.366,-404.738,38.4513,152.31,-452.976,18.29,135.255,,,,-565.939,14.2076,121.032,-628.958,32.9865,153.28,,,,325.132,82.0167,117.039,-867.925,36.6684,156.61,1064.72,108.218,129.11
6179,0,-203.128,88.3302,177.517,-185.326,42.9124,143.13,-249.781,45.2591,148.807,-315.09,41.1141,151.099,-358.122,29.9753,145.423,-404.447,38.048,152.067,-452.801,18.7835,135.518,,,,-565.493,14.6536,120.972,-628.607,32.6873,153.342,,,,325.138,82.0152,117.039,-867.915,36.6523,156.61,1064.69,108.168,129.091
6180,0,-203.043,88.3759,177.889,-185.278,43.0201,143.247,-249.47,45.2824,148.997,-314.76,40.7345,151.111,-358.11,29.9758,145.562,-404.152,37.3771,151.943,-452.643,19.0551,135.625,,,,-565.033,14.5796,120.986,-628.296,32.7631,153.021,,,,325.138,82.0156,117.039,-867.906,36.6242,156.611,1064.72,108.215,129.109
6181,0,-203.067,88.3882,178.03,-185.137,43.5829,143.146,-249.298,45.2942,149.037,-314.6,40.7571,151.053,-358.063,30.0822,145.561,-403.819,37.0048,151.589,-452.458,19.2307,136.093,,,,-564.768,13.9666,121.071,-627.688,32.5517,153.311,,,,325.128,82.011,117.027,-867.88,36.6857,156.603,1064.72,108.219,129.137
6182,0,-203.099,88.5585,178.076,-185.056,43.9923,143.117,-249.006,45.6418,149.28,-314.389,40.8565,151.048,-358.004,30.13,145.545,-403.739,37.0252,151.346,-452.21,19.476,136.426,,,,-564.389,13.7581,121.294,-627.401,32.7351,153.262,,,,325.163,82.0345,117.023,-867.88,36.6822,156.604,1064.69,108.173,129.122
6183,0,-203.007,89.0333,178.625,-184.956,44.2949,143.143,-249.15,45.4717,148.829,-314.371,40.6112,151.021,-357.931,29.9783,145.525,-403.502,37.3333,151.186,-451.981,19.7413,136.507,,,,-563.962,14.2518,121.439,-627.151,33.058,153.259,,,,325.147,82.054,117.026,-867.881,36.6797,156.604,1064.69,108.167,129.12
