Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,branch:Origin_End,,,branch:Target_End,,,branch:Origin_Other,,,branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.137,27.7912,279.617,,,,617.015,58.3379,293.227
3863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.136,27.7556,279.596,,,,617.015,58.3392,293.221
3864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.135,27.7487,279.598,,,,617.015,58.3378,293.227
3865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7189,279.62,,,,617.015,58.3393,293.221
3866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7269,279.607,,,,617.015,58.3393,293.221
3867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7592,279.605,,,,617.021,58.356,293.222
3868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.8257,279.604,,,,617.021,58.3563,293.222
3869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.8292,279.606,,,,617.021,58.3562,293.222
3870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7596,279.608,,,,617.021,58.3562,293.222
3871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7602,279.597,,,,617.015,58.3394,293.221
3872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7646,279.597,,,,617.015,58.3392,293.221
3873,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.155,27.7273,279.609,,,,617.006,58.3225,293.219
3874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7574,279.608,,,,617.008,58.3276,293.22
3875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7623,279.608,,,,617.006,58.3225,293.219
3876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.762,279.608,,,,617.015,58.3392,293.221
3877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7572,279.597,,,,617.021,58.3562,293.222
3878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7881,279.615,,,,617.006,58.3227,293.219
3879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7594,279.608,,,,617.006,58.3222,293.219
3880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7551,279.605,,,,617.008,58.3262,293.227
3881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7555,279.605,,,,617.011,58.3258,293.227
3882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.142,27.7179,279.61,,,,617.002,58.3092,293.226
3883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.148,27.715,279.599,,,,617.002,58.309,293.226
3884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.165,27.7433,279.597,,,,617.006,58.3208,293.226
3885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7573,279.617,,,,617.008,58.3263,293.227
3886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7795,279.595,,,,617.006,58.321,293.226
3887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7529,279.607,,,,617.013,58.3375,293.227
3888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.166,27.7504,279.596,,,,617.006,58.3226,293.219
3889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7503,279.6,,,,617.008,58.3276,293.22
3890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7228,279.602,,,,617.002,58.3107,293.219
3891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7211,279.59,,,,617.002,58.3105,293.219
3892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.146,27.7504,279.589,,,,617.002,58.3106,293.219
3893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.145,27.7921,279.586,,,,617.006,58.3223,293.219
3894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.147,27.7805,279.599,,,,617.006,58.3225,293.219
3895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.154,27.7884,279.586,,,,617.006,58.3224,293.219
3896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.136,27.7898,279.61,,,,617.013,58.3391,293.22
3897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.146,27.7863,279.61,,,,617.008,58.3279,293.22
3898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.138,27.755,279.611,,,,617.008,58.3277,293.22
3899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.149,27.7249,279.59,,,,617.006,58.3224,293.219
3900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.7232,279.611,,,,617.008,58.3277,293.22
3901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7274,279.607,,,,617.006,58.3225,293.219
3902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7553,279.607,,,,617.006,58.3224,293.219
3903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7512,279.618,,,,617.013,58.3391,293.22
3904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.146,27.7811,279.608,,,,617.013,58.3378,293.227
3905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7943,279.605,,,,617.013,58.3376,293.227
3906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.138,27.7848,279.606,,,,617.017,58.343,293.228
3907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.135,27.7495,279.598,,,,617.015,58.3379,293.227
3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.14,27.7477,279.6,,,,617.011,58.3258,293.227
3909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.14,27.7482,279.6,,,,617.015,58.3392,293.221
3910,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.135,27.784,279.619,,,,617.015,58.3394,293.221
3911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7944,279.606,,,,617.015,58.3378,293.227
3912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7941,279.605,,,,617.015,58.3393,293.221
3913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7939,279.605,,,,617.015,58.3393,293.221
3914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.167,27.7553,279.598,,,,617.015,58.3393,293.221
3915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.15,27.726,279.6,,,,617.015,58.3393,293.221
3916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.129,27.7572,279.611,,,,617.011,58.3274,293.221
3917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.143,27.7248,279.611,,,,616.997,58.3471,293.22
3918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.136,27.7533,279.589,,,,617.017,58.3446,293.222
3919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.148,27.7207,279.599,,,,617.015,58.3394,293.221
3920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7621,279.587,,,,617.015,58.3393,293.221
3921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7639,279.587,,,,617.017,58.3445,293.222
3922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7633,279.587,,,,617.006,58.3226,293.219
3923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.157,27.7583,279.596,,,,617.015,58.3391,293.221
3924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.156,27.7516,279.597,,,,617.015,58.3394,293.221
3925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.149,27.7201,279.599,,,,617.017,58.3445,293.222
3926,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.142,27.7168,279.61,,,,617.017,58.3445,293.222
3927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.7237,279.609,,,,617.015,58.3394,293.221
3928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7567,279.617,,,,617.017,58.3444,293.222
3929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7574,279.617,,,,617.021,58.3546,293.228
3930,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7872,279.606,,,,617.021,58.3562,293.222
3931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.164,27.7868,279.594,,,,617.021,58.3562,293.222
3932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7874,279.605,,,,617.021,58.3562,293.222
3933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7505,279.619,,,,617.015,58.3394,293.221
3934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7493,279.619,,,,617.017,58.3444,293.222
3935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7499,279.619,,,,617.015,58.3394,293.221
3936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.155,27.7473,279.598,,,,617.015,58.3393,293.221
3937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7465,279.618,,,,617.015,58.3393,293.221
3938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.788,279.615,,,,617.021,58.356,293.222
3939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.169,27.791,279.606,,,,617.021,58.3563,293.222
3940,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.759,279.608,,,,617.021,58.3562,293.222
3941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.147,27.7915,279.608,,,,617.021,58.3562,293.222
3942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.147,27.793,279.608,,,,617.021,58.3562,293.222
3943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7954,279.597,,,,617.015,58.3394,293.221
3944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.147,27.7876,279.617,,,,617.034,58.3359,293.223
3945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.145,27.7583,279.607,,,,617.021,58.3545,293.228
3946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.137,27.7784,279.631,,,,617.028,58.3713,293.229
3947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.8227,279.615,,,,617.034,58.3349,293.229
3948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.8555,279.614,,,,617.041,58.3522,293.224
3949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.8241,279.615,,,,617.041,58.3527,293.224
3950,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7888,279.615,,,,617.021,58.3546,293.228
3951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7881,279.615,,,,617.034,58.3362,293.223
3952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7574,279.617,,,,617.015,58.3392,293.221
3953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.136,27.7903,279.617,,,,617.028,58.3194,293.222
3954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.758,279.617,,,,617.028,58.3191,293.222
3955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7888,279.615,,,,617.034,58.3359,293.223
3956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.169,27.7857,279.615,,,,617.034,58.3361,293.223
3957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.166,27.7915,279.604,,,,617.041,58.3525,293.224
3958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.166,27.7918,279.604,,,,617.021,58.3562,293.222
3959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.8221,279.604,,,,617.034,58.3362,293.223
3960,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7584,279.617,,,,617.021,58.3559,293.222
3961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7537,279.619,,,,617.028,58.3196,293.222
3962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.157,27.7527,279.607,,,,617.028,58.319,293.222
3963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.142,27.7869,279.607,,,,617.028,58.3193,293.222
3964,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.15,27.8262,279.604,,,,617.034,58.3359,293.223
3965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.8237,279.615,,,,617.034,58.3361,293.223
3966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7892,279.615,,,,617.034,58.336,293.223
3967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7881,279.615,,,,617.037,58.3407,293.231
3968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7887,279.615,,,,617.034,58.3361,293.223
3969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7544,279.617,,,,617.034,58.3345,293.229
3970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7563,279.617,,,,617.034,58.336,293.223
3971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.757,279.617,,,,617.034,58.3345,293.229
3972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7562,279.605,,,,617.037,58.3407,293.231
3973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7847,279.615,,,,617.037,58.3408,293.231
3974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.789,279.615,,,,617.034,58.3346,293.229
3975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7784,279.622,,,,617.034,58.3345,293.229
3976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.142,27.7894,279.606,,,,617.034,58.3345,293.229
3977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7577,279.617,,,,617.038,58.3392,293.237
3978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7529,279.617,,,,617.028,58.3164,293.235
3979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.752,279.607,,,,617.028,58.3176,293.228
3980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7568,279.617,,,,617.028,58.3178,293.228
3981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.149,27.7217,279.609,,,,617.028,58.3193,293.222
3982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7507,279.61,,,,617.028,58.3178,293.228
3983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7901,279.606,,,,617.034,58.3359,293.223
3984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7942,279.606,,,,617.034,58.3361,293.223
3985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.8227,279.615,,,,617.034,58.336,293.223
3986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7599,279.608,,,,617.028,58.3194,293.222
3987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.136,27.7831,279.619,,,,617.015,58.3391,293.221
3988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.139,27.7795,279.619,,,,617.028,58.3195,293.222
3989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7741,279.622,,,,617.024,58.3073,293.222
3990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.784,279.618,,,,617.03,58.3243,293.223
3991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.146,27.7875,279.617,,,,617.031,58.3239,293.23
3992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.169,27.7853,279.615,,,,617.034,58.336,293.223
3993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.154,27.8188,279.615,,,,617.021,58.3561,293.222
3994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.171,27.7809,279.628,,,,617.021,58.3548,293.228
3995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7855,279.617,,,,617.021,58.3546,293.228
3996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7737,279.624,,,,617.021,58.3546,293.228
3997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7598,279.606,,,,617.017,58.3431,293.228
3998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.146,27.8151,279.604,,,,617.017,58.3429,293.228
3999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7547,279.608,,,,617.024,58.3592,293.236
4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.144,27.821,279.615,,,,617.028,58.3713,293.229
4001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7849,279.628,,,,617.028,58.3713,293.229
4002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7828,279.628,,,,617.024,58.3609,293.23
4003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7538,279.617,,,,617.021,58.3561,293.222
4004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7579,279.608,,,,617.018,58.3438,293.229
4005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.149,27.7865,279.621,,,,617.018,58.3437,293.229
4006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.145,27.7198,279.624,,,,617.017,58.3445,293.222
4007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.757,279.608,,,,617.015,58.3394,293.221
4008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.177,27.7874,279.607,,,,617.015,58.3393,293.221
4009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7906,279.606,,,,617.024,58.3607,293.23
4010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17,27.7831,279.614,,,,617.024,58.3609,293.23
4011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7862,279.615,,,,617.022,58.3554,293.229
4012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7884,279.619,,,,617.021,58.3561,293.222
4013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.154,27.7569,279.621,,,,617.024,58.3608,293.23
4014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.163,27.7581,279.628,,,,617.024,58.3608,293.23
4015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7517,279.629,,,,617.025,58.3593,293.236
4016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.154,27.7514,279.629,,,,617.025,58.3593,293.236
4017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7829,279.628,,,,617.029,58.3704,293.236
4018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7837,279.628,,,,617.029,58.3706,293.236
4019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7833,279.628,,,,617.025,58.3594,293.236
4020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7768,279.625,,,,617.025,58.3592,293.236
4021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7734,279.624,,,,617.021,58.3547,293.228
4022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7519,279.629,,,,617.021,58.3561,293.222
4023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7565,279.617,,,,617.017,58.3446,293.222
4024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.153,27.7504,279.62,,,,617.015,58.3393,293.221
4025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7569,279.617,,,,617.026,58.3355,293.221
4026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.757,279.617,,,,617.032,58.3522,293.222
4027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7932,279.607,,,,617.021,58.3562,293.222
4028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7881,279.605,,,,617.035,58.357,293.23
4029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7936,279.606,,,,617.035,58.357,293.23
4030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.162,27.7884,279.619,,,,617.032,58.3524,293.222
4031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7935,279.607,,,,617.032,58.3523,293.222
4032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7626,279.608,,,,617.021,58.3561,293.222
4033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.158,27.7592,279.605,,,,617.021,58.3562,293.222
4034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7577,279.6,,,,617.021,58.3562,293.222
4035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.167,27.7859,279.617,,,,617.021,58.3562,293.222
4036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7837,279.628,,,,617.021,58.3546,293.228
4037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.159,27.7887,279.615,,,,617.021,58.3546,293.228
4038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.166,27.7918,279.604,,,,617.021,58.3546,293.228
4039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.167,27.8202,279.613,,,,617.021,58.3546,293.228
4040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.166,27.7926,279.604,,,,617.021,58.3546,293.228
4041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.171,27.7797,279.628,,,,617.015,58.3379,293.227
4042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7543,279.618,,,,617.008,58.3262,293.227
4043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.161,27.7824,279.628,,,,617.008,58.3262,293.227
4044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7866,279.617,,,,617.017,58.3444,293.222
4045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.179,27.8113,279.626,,,,617.017,58.3446,293.222
4046,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.177,27.8075,279.615,,,,617.021,58.3561,293.222
4047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.179,27.8115,279.626,,,,617.021,58.3562,293.222
4048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.168,27.7819,279.639,,,,617.021,58.3562,293.222
4049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7881,279.615,,,,617.015,58.3394,293.221
4050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7888,279.615,,,,617.015,58.3392,293.221
4051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7887,279.615,,,,617.021,58.356,293.222
4052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7887,279.615,,,,617.021,58.3563,293.222
4053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7887,279.615,,,,617.015,58.3394,293.221
4054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7887,279.615,,,,617.021,58.3559,293.222
4055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7574,279.617,,,,617.024,58.3609,293.23
4056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.151,27.7495,279.619,,,,617.024,58.3608,293.23
4057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7567,279.617,,,,617.021,58.3562,293.222
4058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.757,279.617,,,,617.021,58.3561,293.222
4059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7569,279.617,,,,617.015,58.3394,293.221
4060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7569,279.617,,,,617.021,58.3544,293.228
4061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.152,27.7569,279.617,,,,617.021,58.3547,293.228
4062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.16,27.7882,279.615,,,,617.02,58.3534,293.234
