Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.011,185.804,273.382,278.878,249.863,258.055,-943.344,110.444,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.024,185.893,273.379,278.877,249.869,258.074,-943.357,110.442,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.86,273.38,278.877,249.864,258.055,-943.345,110.418,290.07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.85,273.38,278.863,249.866,258.074,-943.343,110.461,290.062,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.851,273.38,278.877,249.864,258.055,-943.345,110.436,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.848,273.379,278.878,249.863,258.055,-943.359,110.457,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.851,273.38,278.878,249.863,258.055,-943.336,110.417,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.848,273.379,278.878,249.863,258.055,-943.358,110.423,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.908,273.377,278.878,249.863,258.055,-943.366,110.458,290.077,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.992,185.915,273.376,278.878,249.856,258.068,-943.366,110.444,290.079,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.99,185.902,273.367,278.877,249.869,258.075,-943.366,110.458,290.077,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.915,273.378,278.877,249.864,258.055,-943.364,110.471,290.074,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.917,273.378,278.878,249.863,258.055,-943.358,110.443,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.941,273.375,278.878,249.863,258.055,-943.357,110.44,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.889,273.397,278.878,249.863,258.055,-943.356,110.453,290.097,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.013,185.824,273.401,278.878,249.863,258.055,-943.365,110.472,290.097,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.792,273.402,278.864,249.861,258.055,-943.369,110.462,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.961,185.788,273.401,278.863,249.86,258.055,-943.368,110.476,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.793,273.402,278.877,249.863,258.055,-943.358,110.428,290.08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.013,185.823,273.4,278.878,249.863,258.055,-943.358,110.424,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.962,185.793,273.4,278.874,249.851,258.054,-943.358,110.425,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.987,185.792,273.402,278.874,249.852,258.055,-943.358,110.426,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.794,273.402,278.86,249.847,258.055,-943.338,110.401,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.794,273.402,278.863,249.86,258.055,-943.335,110.443,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.013,185.822,273.4,278.877,249.864,258.055,-943.336,110.388,290.083,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.798,273.402,278.852,249.882,258.057,-943.336,110.426,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.793,273.402,278.848,249.87,258.056,-943.336,110.43,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.965,185.075,273.383,278.852,249.882,258.057,-943.336,110.413,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.954,185.01,273.385,278.849,249.872,258.057,-943.344,110.43,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.958,185.037,273.384,278.849,249.869,258.056,-943.334,110.396,290.08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.042,273.384,278.849,249.869,258.056,-943.334,110.408,290.079,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.852,249.882,258.057,-943.335,110.425,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.834,249.867,258.056,-943.334,110.395,290.08,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.874,249.853,258.055,-943.333,110.409,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.849,249.868,258.056,-943.336,110.411,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.984,185.067,273.382,278.848,249.87,258.056,-943.336,110.427,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.044,273.384,278.835,249.861,258.07,-943.335,110.446,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.04,273.384,278.852,249.882,258.057,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.984,185.067,273.382,278.852,249.883,258.057,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.091,273.363,278.838,249.879,258.057,-943.334,110.411,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.092,273.363,278.851,249.888,258.077,-943.328,110.396,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.012,185.808,273.382,278.852,249.883,258.057,-943.333,110.426,290.075,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.023,185.891,273.379,278.852,249.882,258.057,-943.338,110.403,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.992,185.855,273.379,278.852,249.882,258.057,-943.336,110.443,290.075,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.966,185.817,273.381,278.852,249.883,258.057,-943.336,110.465,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.99,185.843,273.379,278.852,249.882,258.057,-943.347,110.436,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.993,185.825,273.382,278.852,249.882,258.057,-943.348,110.449,290.046,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.849,273.38,278.851,249.888,258.076,-943.338,110.435,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.914,273.378,278.851,249.895,258.064,-943.344,110.433,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.045,185.948,273.376,278.851,249.896,258.063,-943.344,110.433,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.994,185.917,273.377,278.848,249.877,258.076,-943.369,110.445,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.914,273.378,278.837,249.884,258.077,-943.344,110.401,290.073,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.837,249.885,258.077,-943.335,110.424,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.015,185.93,273.366,278.837,249.885,258.077,-943.344,110.446,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.042,185.936,273.367,278.851,249.888,258.077,-943.36,110.475,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.045,185.947,273.376,278.848,249.884,258.063,-943.37,110.448,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.993,185.915,273.377,278.837,249.885,258.076,-943.366,110.487,290.084,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.994,185.886,273.38,278.834,249.874,258.076,-943.369,110.495,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.898,273.368,278.848,249.875,258.076,-943.37,110.524,290.037,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.916,273.378,278.838,249.885,258.077,-943.362,110.464,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.942,273.375,278.851,249.888,258.077,-943.344,110.432,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.92,273.378,278.838,249.892,258.064,-943.337,110.416,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.993,185.826,273.382,278.851,249.888,258.076,-943.338,110.432,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.016,185.845,273.381,278.838,249.892,258.064,-943.336,110.416,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.967,185.82,273.381,278.851,249.888,258.076,-943.346,110.448,290.055,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.961,185.789,273.401,278.852,249.888,258.077,-943.338,110.404,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.992,185.818,273.383,278.851,249.888,258.077,-943.337,110.399,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.966,185.819,273.38,278.848,249.877,258.076,-943.337,110.415,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.943,185.09,273.363,278.848,249.875,258.076,-943.336,110.428,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.958,185.031,273.367,278.851,249.888,258.077,-943.337,110.416,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.038,273.384,278.848,249.877,258.076,-943.323,110.393,290.088,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.933,185.033,273.384,278.837,249.885,258.077,-943.335,110.396,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.04,273.384,278.848,249.877,258.076,-943.326,110.393,290.079,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.041,273.384,278.852,249.888,258.077,-943.333,110.427,290.075,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.932,185.033,273.384,278.848,249.875,258.076,-943.341,110.447,290.074,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.957,185.058,273.382,278.848,249.877,258.076,-943.336,110.413,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.043,273.384,278.851,249.888,258.077,-943.33,110.408,290.086,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.932,185.033,273.384,278.851,249.888,258.077,-943.324,110.376,290.091,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.957,185.058,273.382,278.837,249.885,258.077,-943.324,110.375,290.091,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.933,185.035,273.383,278.851,249.888,258.077,-943.334,110.411,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.932,185.031,273.384,278.838,249.885,258.077,-943.333,110.412,290.077,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.932,185.032,273.384,278.837,249.885,258.077,-943.331,110.439,290.094,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.984,185.066,273.382,278.851,249.888,258.077,-943.333,110.459,290.082,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.044,273.384,278.852,249.888,258.077,-943.333,110.458,290.081,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.963,185.061,273.366,278.837,249.885,258.077,-943.332,110.428,290.074,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.011,185.807,273.382,278.851,249.895,258.064,-943.345,110.416,290.07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.997,185.888,273.378,278.852,249.896,258.063,-943.367,110.521,290.047,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.014,185.832,273.4,278.851,249.888,258.077,-943.37,110.5,290.052,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.843,273.38,278.837,249.885,258.077,-943.358,110.455,290.087,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.848,273.379,278.851,249.888,258.077,-943.357,110.468,290.085,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.99,185.847,273.379,278.852,249.888,258.077,-943.359,110.46,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.851,273.38,278.837,249.885,258.077,-943.368,110.476,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.913,273.378,278.837,249.885,258.077,-943.367,110.49,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.993,185.916,273.377,278.851,249.888,258.077,-943.367,110.491,290.062,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.992,185.912,273.377,278.852,249.888,258.077,-943.368,110.478,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.377,278.851,249.895,258.063,-943.368,110.476,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.907,273.368,278.852,249.883,258.057,-943.366,110.502,290.082,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.992,185.911,273.377,278.852,249.882,258.057,-943.37,110.449,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.016,185.906,273.369,278.852,249.882,258.057,-943.369,110.49,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.99,185.901,273.367,278.852,249.883,258.057,-943.362,110.447,290.059,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.915,273.378,278.847,249.852,258.058,-943.367,110.502,290.072,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.917,273.378,278.847,249.851,258.058,-943.367,110.493,290.062,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.044,185.945,273.376,278.852,249.882,258.057,-943.37,110.51,290.04,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.92,273.378,278.838,249.88,258.057,-943.369,110.509,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.915,273.378,278.852,249.882,258.057,-943.369,110.495,290.052,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.855,273.38,278.852,249.883,258.057,-943.364,110.471,290.074,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.849,273.38,278.852,249.882,258.057,-943.368,110.46,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.851,273.38,278.852,249.882,258.057,-943.366,110.488,290.084,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.076,-943.343,110.466,290.062,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.345,110.418,290.07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.852,249.883,258.057,-943.338,110.431,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.966,185.82,273.381,278.852,249.889,258.044,-943.336,110.463,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.969,185.096,273.364,278.852,249.89,258.044,-943.338,110.434,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.032,273.367,278.849,249.872,258.057,-943.337,110.444,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.085,273.364,278.852,249.882,258.057,-943.335,110.429,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.965,185.067,273.365,278.849,249.879,258.043,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.852,249.882,258.057,-943.337,110.415,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.04,273.384,278.852,249.89,258.044,-943.337,110.444,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.933,185.033,273.384,278.837,249.885,258.076,-943.337,110.447,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.04,273.384,278.851,249.888,258.077,-943.329,110.43,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.041,273.384,278.852,249.888,258.077,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.851,249.888,258.077,-943.337,110.415,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.851,249.888,258.077,-943.329,110.426,290.055,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.852,249.883,258.057,-943.333,110.41,290.077,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.852,249.888,258.076,-943.337,110.442,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.838,249.88,258.057,-943.337,110.449,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.851,249.888,258.076,-943.336,110.401,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.964,185.063,273.366,278.852,249.883,258.057,-943.337,110.41,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.011,185.808,273.382,278.852,249.888,258.076,-943.335,110.445,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.024,185.892,273.379,278.851,249.888,258.077,-943.345,110.42,290.07,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.859,273.38,278.851,249.888,258.077,-943.344,110.478,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.85,273.38,278.851,249.888,258.077,-943.366,110.509,290.059,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.851,273.38,278.851,249.888,258.077,-943.361,110.478,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.37,110.476,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.361,110.476,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.362,110.46,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.361,110.475,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.913,273.378,278.851,249.888,258.077,-943.346,110.452,290.055,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.92,273.378,278.851,249.888,258.077,-943.369,110.491,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.851,249.888,258.077,-943.363,110.447,290.059,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.916,273.378,278.851,249.888,258.077,-943.367,110.487,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.851,249.888,258.077,-943.348,110.423,290.061,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.851,249.888,258.077,-943.346,110.4,290.074,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.851,249.888,258.077,-943.344,110.443,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.852,249.883,258.057,-943.345,110.436,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.852,249.888,258.076,-943.346,110.403,290.073,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.856,273.38,278.851,249.888,258.077,-943.344,110.431,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.844,273.379,278.852,249.883,258.057,-943.346,110.451,290.055,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.85,273.38,278.852,249.882,258.057,-943.336,110.417,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.848,273.379,278.852,249.882,258.057,-943.346,110.432,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.851,273.38,278.849,249.87,258.056,-943.347,110.435,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.852,249.882,258.057,-943.347,110.434,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.991,185.848,273.379,278.849,249.872,258.057,-943.339,110.418,290.059,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.017,185.851,273.38,278.848,249.877,258.076,-943.344,110.478,290.049,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.995,185.126,273.362,278.851,249.888,258.077,-943.337,110.467,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.981,185.74,273.385,278.848,249.877,258.076,-943.341,110.407,290.04,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.973,185.122,273.363,278.852,249.882,258.057,-943.345,110.46,290.052,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.038,273.366,278.852,249.883,258.057,-943.338,110.402,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.983,185.063,273.382,278.877,249.864,258.055,-943.337,110.443,290.054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.964,185.065,273.366,278.853,249.882,258.057,-943.336,110.465,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.042,273.384,278.852,249.883,258.057,-943.336,110.432,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.984,185.066,273.382,278.852,249.883,258.057,-943.338,110.428,290.056,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.044,273.384,278.851,249.888,258.076,-943.337,110.413,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.04,273.384,278.851,249.888,258.077,-943.337,110.412,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.837,249.885,258.077,-943.333,110.409,290.078,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.959,185.041,273.384,278.838,249.879,258.057,-943.337,110.412,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.964,185.063,273.366,278.838,249.879,258.057,-943.336,110.427,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.96,185.043,273.384,278.838,249.879,258.057,-943.337,110.414,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.963,185.062,273.366,278.838,249.879,258.057,-943.337,110.412,290.069,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.988,185.09,273.363,278.863,249.861,258.055,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.989,185.092,273.363,278.853,249.882,258.057,-943.337,110.416,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.012,185.808,273.382,278.851,249.888,258.076,-943.336,110.429,290.066,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.023,185.891,273.379,278.838,249.88,258.057,-943.336,110.463,290.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.996,185.131,273.361,278.852,249.882,258.057,-943.339,110.421,290.059,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.006,185.767,273.383,278.838,249.885,258.077,-943.347,110.432,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272.997,185.855,273.381,278.837,249.885,258.077,-943.347,110.434,290.058,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.857,273.38,278.849,249.872,258.057,-943.344,110.434,290.067,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.848,249.877,258.076,-943.344,110.48,290.049,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.837,249.885,258.077,-943.367,110.526,290.047,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.851,249.888,258.077,-943.361,110.48,290.053,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.018,185.852,273.38,278.848,249.877,258.076,-943.367,110.488,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.913,273.378,278.847,249.851,258.058,-943.369,110.462,290.068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.02,185.92,273.378,278.843,249.845,258.077,-943.358,110.47,290.063,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.847,249.851,258.058,-943.368,110.477,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.916,273.378,278.844,249.84,258.058,-943.359,110.46,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.844,249.84,258.058,-943.369,110.445,290.071,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.849,249.871,258.057,-943.368,110.475,290.065,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.019,185.917,273.378,278.848,249.875,258.076,-943.367,110.491,290.062,,,
