Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake:Head_M1,,,Snake:M2,,,Snake:M3,,,Snake:M4,,,Snake:M5,,,Snake:M6,,,Snake:M7,,,Snake:M8,,,Snake:M9,,,Snake:Vent_M10,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,
2037,0,-151.912,45.4139,143.719,-149.586,22.8877,132.918,-191.646,28.0552,140.52,-250.692,47.1606,152.378,-301.902,49.692,155.267,-346.041,17.6767,122.307,,,,,,,-541.297,15.1277,123.031,,,,-193.607,62.2771,136.093,324.609,82.6798,117.358,,,,1064.64,108.132,129.1
2038,0,-151.686,45.1288,143.67,-149.698,22.8052,133.115,-191.603,28.0484,140.51,-250.676,47.1363,152.374,-301.896,49.6991,155.257,-346.038,17.6825,122.339,,,,,,,-541.286,15.1202,123.029,,,,-193.611,62.246,136.046,324.616,82.7048,117.361,,,,1064.62,108.081,129.084
2039,0,-151.609,45.0596,143.762,-149.89,22.7734,132.978,-191.602,28.05,140.517,-250.656,47.0914,152.378,-302.074,49.635,154.995,-346.041,17.6784,122.309,,,,,,,-541.286,15.1158,123.04,,,,-193.608,62.2578,136.07,324.664,82.6436,117.314,,,,1064.64,108.121,129.096
2040,0,-151.336,44.6651,143.778,-149.991,22.7111,133.093,-191.602,28.051,140.51,-250.683,47.0852,152.382,-302.085,49.6108,154.99,-346.035,17.6856,122.313,,,,,,,-541.282,15.0981,123.035,,,,-193.606,62.2736,136.094,324.631,82.6592,117.329,,,,1064.64,108.129,129.099
2041,0,-151.161,44.4677,143.798,-150.083,22.7164,133.12,-191.605,28.045,140.49,-250.685,47.0882,152.382,-301.906,49.6742,155.254,-346.051,17.6667,122.309,,,,,,,-541.311,15.1199,122.886,,,,-193.611,62.2843,136.052,324.609,82.6902,117.375,,,,1064.67,108.111,129.099
2042,0,-150.965,44.2368,143.861,-150.168,22.6235,133.175,-191.648,28.0432,140.493,-250.684,47.0954,152.377,-301.884,49.6389,155.26,-346.053,17.6579,122.302,,,,,,,-541.282,15.1083,123.026,,,,-193.608,62.2406,136.064,324.613,82.6932,117.364,,,,1064.67,108.11,129.099
2043,0,-150.342,43.7428,143.905,-150.237,22.6041,133.096,-191.651,28.0459,140.481,-250.694,47.0588,152.384,-302.062,49.5675,155,-346.042,17.6731,122.307,,,,,,,-541.287,15.1101,123.037,,,,-193.606,62.27,136.094,324.616,82.6797,117.366,,,,1064.67,108.11,129.099
2044,0,-150.277,43.5529,143.875,-150.295,22.5565,133.08,-191.649,28.0447,140.493,-250.684,47.0896,152.378,-302.073,49.5407,155,-346.057,17.6581,122.302,,,,,,,-541.286,15.1149,123.04,,,,-193.606,62.275,136.094,324.612,82.6984,117.376,,,,1064.64,108.126,129.099
2045,0,-150.131,43.3979,143.863,-150.23,22.5267,133.02,-191.655,28.0068,140.524,-250.685,47.0913,152.381,-301.89,49.6283,155.257,-346.063,17.6445,122.309,,,,,,,-541.289,15.1244,123.036,,,,-193.605,62.3386,136.067,324.644,82.6699,117.355,,,,1064.64,108.127,129.098
2046,0,-149.855,43.0974,143.987,-150.244,22.5015,133.017,-191.634,27.788,140.39,-250.677,47.0151,152.385,-302.06,49.5734,155.003,-346.058,17.6489,122.308,,,,,,,-541.286,15.1186,123.039,,,,-193.609,62.3033,136.075,324.663,82.6545,117.339,,,,1064.65,108.139,129.105
2047,0,-149.615,42.6925,144.209,-150.29,22.4744,133.035,-191.637,27.7168,140.394,-250.667,47.0378,152.38,-302.073,49.547,154.995,-346.062,17.6459,122.306,,,,,,,-541.286,15.1153,123.04,,,,-193.632,62.2605,136.089,324.735,82.564,117.251,,,,1064.64,108.128,129.099
2048,0,-149.454,42.464,144.155,-150.163,22.6208,133.236,-191.638,27.7244,140.387,-250.676,47.0124,152.385,-302.073,49.5275,155,-346.074,17.6302,122.305,,,,,,,-541.286,15.1151,123.04,,,,-193.628,62.3224,136.087,324.677,82.6435,117.309,,,,1064.64,108.126,129.099
2049,0,-149.227,42.1949,144.147,-149.42,23.1911,133.395,-191.612,27.5315,140.307,-250.684,47.0866,152.378,-301.896,49.6005,155.253,-346.073,17.6266,122.314,,,,,,,-541.286,15.1156,123.04,,,,-193.605,62.3438,136.067,324.641,82.6882,117.335,,,,1064.64,108.126,129.099
2050,0,-148.752,41.5834,144.109,-149.985,22.9531,133.269,-191.609,27.4812,140.313,-250.678,47.0205,152.385,-301.901,49.6068,155.26,-346.074,17.6271,122.31,,,,,,,-541.32,15.0605,123.051,,,,-193.635,62.3096,136.076,324.615,82.7194,117.369,,,,1064.64,108.127,129.098
2051,0,-148.44,41.2943,144.09,-150.116,22.8883,133.216,-191.61,27.4914,140.312,-250.676,47.0041,152.386,-301.897,49.5961,155.265,-346.078,17.6228,122.319,,,,,,,-541.325,15.0407,123.048,,,,-193.629,62.32,136.092,324.618,82.7052,117.37,,,,1064.64,108.127,129.098
2052,0,-147.976,40.4218,144.216,-150.112,22.981,133.237,-191.608,27.5358,140.301,-250.667,47.042,152.379,-302.07,49.5294,155.004,-346.073,17.6267,122.314,,,,,,,-541.341,15.032,122.904,,,,-193.628,62.3276,136.086,324.607,82.7272,117.398,,,,1064.64,108.127,129.098
2053,0,-148.133,40.0554,144.286,-150.038,22.7894,133.694,-191.574,27.4083,140.252,-250.667,47.0451,152.383,-301.926,49.5909,155.173,-346.073,17.6299,122.317,,,,,,,-541.323,15.0506,123.046,,,,-193.629,62.3627,136.091,324.607,82.7284,117.398,,,,1064.64,108.127,129.099
2054,0,-148.057,39.229,144.315,-150.1,22.9164,133.557,-191.573,27.4117,140.211,-250.639,47.0434,152.38,-302.047,49.5123,155.005,-346.063,17.6427,122.311,,,,,,,-541.336,15.0252,122.909,,,,-193.601,62.3287,136.114,324.583,82.7326,117.405,,,,1064.64,108.127,129.099
2055,0,-148.122,38.6427,144.371,-150.447,22.9432,133.368,-191.581,27.3889,140.238,-250.639,47.0493,152.373,-301.853,49.548,155.257,-346.057,17.653,122.304,,,,,,,-541.334,15.0102,122.902,,,,-193.626,62.3382,136.11,324.587,82.7206,117.387,,,,1064.64,108.127,129.098
2056,0,-147.98,37.7034,144.393,-150.473,22.8195,133.606,-191.627,27.7493,140.31,-250.649,47.0211,152.376,-301.853,49.5333,155.287,-346.082,17.6221,122.318,,,,,,,-541.307,15.0848,122.888,,,,-193.627,62.3357,136.115,324.612,82.6904,117.351,,,,1064.64,108.127,129.098
2057,0,-148.069,37.0551,144.253,-150.647,22.6422,133.457,-191.593,27.5728,140.276,-250.651,47.0072,152.381,-301.863,49.5242,155.261,-346.044,17.6623,122.309,,,,,,,-541.293,15.0832,122.892,,,,-193.649,62.3687,136.108,324.589,82.7187,117.386,,,,1064.64,108.127,129.098
2058,0,-148.277,36.8492,144.386,-150.855,21.8922,133.958,-191.591,27.4462,140.289,-250.643,46.9332,152.384,-301.867,49.5103,155.277,-346.084,17.6239,122.285,,,,,,,-541.297,15.0738,122.885,,,,-193.65,62.3722,136.107,324.603,82.692,117.361,,,,1064.64,108.127,129.098
2059,0,-148.2,36.4278,144.414,-150.751,21.7204,133.661,-191.6,27.3593,140.323,-250.632,46.9537,152.382,-301.847,49.4633,155.271,-346.047,17.6576,122.275,,,,,,,-541.25,14.9797,123.05,,,,-193.629,62.3647,136.091,324.588,82.719,117.386,,,,1064.64,108.127,129.098
2060,0,-148.091,35.938,144.365,-150.989,21.1484,134.094,-191.596,27.3549,140.301,-250.632,46.9627,152.382,-301.847,49.4613,155.291,-346.084,17.6227,122.284,,,,,,,-541.252,14.9471,123.063,,,,-193.629,62.3637,136.091,324.586,82.7015,117.378,,,,1064.64,108.127,129.098
2061,0,-148.093,35.6701,144.351,-151.247,20.9791,134.193,-191.599,27.3289,140.303,-250.622,46.9989,152.375,-301.845,49.4756,155.264,-346.047,17.6574,122.276,,,,,,,-541.252,14.9534,123.059,-606.547,28.1584,152.352,-193.629,62.364,136.091,324.604,82.7006,117.354,,,,1064.64,108.127,129.098
2062,0,-148.224,35.523,144.291,-151.372,20.9525,134.922,-191.559,27.7929,140.206,-250.639,47.0488,152.373,-301.84,49.4837,155.269,-346.043,17.6761,122.273,,,,,,,-541.251,14.9609,123.057,-606.773,28.85,152.312,-193.629,62.3641,136.091,324.592,82.7314,117.387,,,,1064.64,108.127,129.098
2063,0,-148.191,35.3172,144.196,-151.089,19.8893,135.097,-191.609,27.4075,140.25,-250.615,47.044,152.359,-301.833,49.502,155.268,-346.044,17.6762,122.273,,,,,,,-541.251,14.9622,123.057,-606.665,29.1198,152.228,-193.629,62.3641,136.091,324.638,82.6605,117.354,,,,1064.64,108.127,129.098
2064,0,-148.186,35.1882,144.193,-151.021,19.4439,135.148,-191.606,27.2487,140.271,-250.598,47.0002,152.354,-301.828,49.5099,155.266,-346.044,17.673,122.273,,,,,,,-541.251,14.9614,123.057,,,,-193.627,62.3751,136.086,324.687,82.6179,117.304,,,,1064.64,108.127,129.099
2065,0,-148.215,35.0214,144.138,-151.142,19.7899,134.939,-191.563,27.7681,140.168,-250.597,47.002,152.35,-301.828,49.5097,155.266,-346.044,17.672,122.273,,,,,,,-541.251,14.961,123.057,-606.64,29.1162,152.21,-193.628,62.3762,136.086,324.626,82.6747,117.35,,,,1064.64,108.127,129.098
2066,0,-148.145,34.8602,144.099,-151.222,20.0151,134.89,-191.606,27.4491,140.245,-250.598,46.9975,152.354,-301.83,49.5197,155.267,-346.044,17.6722,122.273,,,,,,,-541.251,14.961,123.057,-606.642,29.1133,152.187,-193.627,62.3758,136.086,324.616,82.6697,117.351,,,,1064.64,108.127,129.098
2067,0,-147.802,34.1796,144.047,-151.268,20.3861,134.703,-191.601,27.3358,140.262,-250.595,46.9962,152.376,-301.837,49.5028,155.268,-346.044,17.6724,122.273,,,,,,,-541.251,14.961,123.057,-606.591,29.1065,152.191,-193.631,62.3522,136.068,324.613,82.6854,117.357,,,,1064.65,108.132,129.073
2068,0,-147.986,34.575,144.086,-151.427,20.9074,134.518,-191.604,27.3441,140.282,-250.595,46.9961,152.376,-301.834,49.4992,155.258,-346.044,17.6724,122.273,,,,,,,-541.251,14.9611,123.057,-606.631,29.0339,152.231,-193.629,62.3625,136.091,324.617,82.6685,117.351,,,,1064.64,108.127,129.098
2069,0,-147.961,34.5915,144.138,-151.371,21.2391,134.755,-191.603,27.3953,140.276,-250.595,46.9963,152.376,-301.846,49.4655,155.271,-346.048,17.6673,122.241,,,,,,,-541.251,14.9611,123.057,-606.653,29.0539,152.213,-193.629,62.3645,136.091,324.616,82.7011,117.367,,,,1064.66,108.171,129.112
2070,0,-147.77,34.213,144.185,-151.517,21.8745,134.391,-191.596,27.5098,140.262,-250.593,47.0045,152.371,-301.845,49.4624,155.288,-346.048,17.667,122.239,,,,,,,-541.251,14.961,123.057,-606.623,29.0495,152.214,-193.631,62.3517,136.068,324.628,82.6821,117.343,,,,1064.64,108.132,129.1
2071,0,-147.757,34.2008,144.244,-151.729,22.5907,134.408,-191.587,27.6692,140.243,-250.587,46.9236,152.379,-301.843,49.4774,155.28,-346.048,17.6671,122.24,,,,,,,-541.233,14.8953,123.064,-606.561,29.1284,152.167,-193.631,62.3505,136.068,324.613,82.7134,117.374,,,,1064.64,108.125,129.097
2072,0,-147.764,34.1937,144.386,-151.792,22.7407,134.477,-191.537,27.8095,140.223,-250.586,46.91,152.38,-301.843,49.4805,155.279,-346.048,17.6671,122.24,,,,,,,-541.256,14.9395,123.033,-606.549,29.1874,152.164,-193.631,62.351,136.068,324.628,82.6996,117.347,,,,1064.64,108.126,129.098
2073,0,-147.555,34.0397,144.484,-151.879,23.1221,134.531,-191.535,27.8474,140.282,-250.586,46.9143,152.38,-301.849,49.4636,155.281,-346.048,17.6671,122.24,,,,,,,-541.251,14.9651,123.055,-606.579,29.1565,152.175,-193.631,62.3511,136.068,324.638,82.6842,117.334,,,,1064.64,108.127,129.099
2074,0,-147.116,33.6982,144.538,,,,-191.521,27.9864,140.246,-250.59,46.9163,152.359,-301.849,49.4605,155.281,-346.048,17.6671,122.24,,,,,,,-541.25,14.9653,123.057,-606.517,29.3068,152.138,-193.655,62.3376,136.087,324.633,82.673,117.332,,,,1064.64,108.127,129.098
2075,0,-146.725,33.2287,144.628,,,,-191.518,28.0253,140.281,-250.589,46.9243,152.354,-301.85,49.4596,155.265,-346.048,17.6671,122.24,,,,,,,-541.254,14.96,123.03,-606.502,29.407,152.111,-193.656,62.3712,136.092,324.615,82.6911,117.363,,,,1064.64,108.127,129.098
2076,0,-146.485,33.0054,144.665,-152.265,23.5276,135.174,-191.502,28.1316,140.236,-250.603,46.9662,152.358,-301.85,49.4599,155.264,-346.048,17.6671,122.24,,,,,,,-541.255,14.9593,123.029,-606.559,29.3324,152.147,-193.656,62.3355,136.093,324.63,82.6736,117.357,,,,1064.64,108.127,129.098
2077,0,-146.354,32.9652,144.72,-152.216,23.6644,135.47,-191.513,28.0752,140.265,-250.606,46.9626,152.363,-301.839,49.4942,155.251,-346.048,17.6671,122.24,,,,,,,-541.251,14.9612,123.057,-606.582,29.1544,152.186,-193.629,62.3263,136.086,324.652,82.6875,117.351,,,,1064.64,108.127,129.098
2078,0,-146.32,32.9895,144.783,-152.263,23.7547,135.16,-191.5,27.7885,140.145,-250.632,46.9649,152.362,-301.846,49.4682,155.271,-346.048,17.6671,122.24,,,,,,,-541.254,14.9591,123.031,-606.617,29.1151,152.196,-193.68,62.3865,136.067,324.672,82.6646,117.315,,,,1064.64,108.127,129.098
2079,0,-146.141,32.584,144.783,-152.275,23.8628,135.111,-191.478,27.9836,140.203,-250.607,46.9596,152.363,-301.833,49.4963,155.261,-346.048,17.6671,122.24,,,,,,,-541.251,14.9614,123.056,-606.615,29.1456,152.191,-193.63,62.3286,136.091,324.674,82.662,117.313,,,,1064.64,108.127,129.098
2080,0,-146.199,32.6196,144.842,-152.217,23.8516,135.516,-191.492,27.9753,140.232,-250.632,46.9574,152.367,-301.834,49.5069,155.291,-346.048,17.6671,122.24,,,,,,,-541.254,14.9592,123.03,-606.608,29.179,152.176,-193.654,62.3334,136.088,324.674,82.6639,117.317,,,,1064.64,108.127,129.099
2081,0,-146.165,32.4381,144.922,-152.377,23.7808,135.69,-191.492,27.9488,140.235,-250.596,46.9978,152.356,-301.832,49.5054,155.282,-346.048,17.6671,122.24,,,,,,,-541.255,14.9596,123.029,-606.605,29.1934,152.182,-193.655,62.3372,136.087,324.625,82.6861,117.343,,,,1064.64,108.127,129.098
2082,0,-146.104,32.1038,145.004,,,,-191.437,28.0424,140.196,-250.594,47.0046,152.355,-301.804,49.5081,155.278,-346.048,17.6671,122.24,,,,,,,-541.255,14.9597,123.029,-606.546,29.2812,152.155,-193.629,62.3283,136.086,324.597,82.6772,117.364,,,,1064.64,108.127,129.098
2083,0,-146.029,31.7666,145.089,,,,-191.49,27.9714,140.231,-250.606,46.9628,152.363,-301.831,49.5048,155.281,-346.048,17.6671,122.24,,,,,,,-541.255,14.9596,123.029,-606.535,29.3349,152.135,-193.654,62.3359,136.088,324.592,82.7499,117.396,,,,1064.64,108.127,129.098
2084,0,-145.876,31.3614,145.157,,,,-191.495,28.1504,140.275,-250.633,46.955,152.367,-301.839,49.487,155.283,-346.048,17.6671,122.24,,,,,,,-541.255,14.9596,123.029,-606.54,29.2476,152.167,-193.662,62.3172,136.078,324.568,82.7172,117.398,,,,1064.64,108.127,129.098
2085,0,-145.826,31.1459,145.223,-152.969,22.7957,136.188,-191.497,28.2059,140.269,-250.634,46.9572,152.367,-301.843,49.4807,155.287,-346.044,17.6722,122.273,,,,,,,-541.236,14.8939,123.036,-606.574,29.2188,152.168,-193.632,62.3702,136.074,324.566,82.7135,117.398,,,,1064.64,108.127,129.099
2086,0,-145.821,30.8783,145.184,,,,-191.496,28.1977,140.269,-250.633,46.9581,152.367,-301.848,49.4651,155.289,-346.044,17.6726,122.274,,,,,,,-541.238,14.8742,123.039,-606.547,29.2728,152.145,-193.632,62.3761,136.074,324.553,82.7349,117.406,,,,1064.64,108.127,129.099
2087,0,-146.009,30.8295,145.101,,,,-191.508,27.8966,140.258,-250.633,46.9581,152.367,-301.845,49.4749,155.264,-346.044,17.6724,122.273,,,,,,,-541.238,14.8777,123.039,,,,-193.635,62.3106,136.076,324.582,82.7297,117.396,,,,1064.66,108.171,129.112
2088,0,-146.084,30.616,145.087,,,,-191.505,27.8295,140.265,-250.595,46.9979,152.356,-301.846,49.4648,155.271,-346.048,17.6673,122.241,,,,,,,-541.237,14.882,123.038,-606.451,29.3769,152.12,-193.635,62.3038,136.077,324.628,82.6819,117.343,,,,1064.65,108.132,129.101
2089,0,-146.106,30.2451,145.051,,,,-191.451,28.139,140.272,-250.594,47.0046,152.355,-301.816,49.4555,155.261,-346.048,17.667,122.239,,,,,,,-541.237,14.8828,123.038,-606.416,29.4451,152.108,-193.635,62.3064,136.077,324.61,82.6888,117.374,,,,1064.64,108.125,129.097
2090,0,-146.038,29.7357,145.06,,,,-191.456,28.2259,140.221,-250.594,47.0024,152.356,-301.845,49.4614,155.272,-346.048,17.6671,122.24,,,,,,,-541.237,14.8824,123.038,-606.414,29.4656,152.094,-193.631,62.349,136.068,324.582,82.7173,117.378,,,,1064.64,108.126,129.098
2091,0,-146.003,29.4496,145.018,,,,-191.457,28.21,140.221,-250.594,47.0014,152.356,-302.059,49.4071,154.982,-346.051,17.6621,122.208,,,,,,,-541.237,14.8821,123.038,-606.397,29.4047,152.099,-193.631,62.353,136.068,324.616,82.707,117.365,,,,1064.64,108.127,129.099
2092,0,-145.935,29.2192,145.02,,,,-191.456,28.1937,140.223,-250.605,46.9654,152.335,-301.891,49.4233,155.164,-346.051,17.6617,122.206,,,,,,,-541.219,14.8165,123.045,-606.479,29.3207,152.12,-193.631,62.3513,136.068,324.625,82.71,117.366,,,,1064.64,108.127,129.098
2093,0,-145.823,28.9393,144.961,,,,-191.514,28.2786,140.235,-250.633,46.956,152.339,-301.851,49.4282,155.26,-346.051,17.6618,122.207,,,,,,,-541.22,14.7968,123.048,-606.492,29.2834,152.136,-193.631,62.351,136.068,324.618,82.7136,117.377,,,,1064.64,108.127,129.098
2094,0,-145.574,28.653,144.975,,,,-191.514,27.9158,140.215,-250.635,46.9575,152.339,-301.853,49.4279,155.261,-346.051,17.6619,122.207,,,,,,,-541.22,14.8004,123.047,-606.438,29.2811,152.121,-193.631,62.351,136.068,324.645,82.7052,117.367,,,,1064.64,108.127,129.098
2095,0,-145.36,28.4244,144.939,,,,-191.511,27.9787,140.276,-250.587,46.9242,152.36,-302.047,49.3463,154.987,-346.055,17.6568,122.174,,,,,,,-541.22,14.8047,123.047,,,,-193.605,62.3422,136.067,324.654,82.7023,117.352,,,,1064.64,108.127,129.098
2096,0,-145.176,28.3226,145.007,,,,-191.507,28.1259,140.196,-250.585,46.9179,152.361,-301.834,49.4258,155.246,-346.055,17.6564,122.173,,,,,,,-541.22,14.8055,123.046,,,,-193.605,62.3411,136.067,324.6,82.7288,117.373,,,,1064.64,108.127,129.098
2097,0,-144.999,28.2648,145.072,,,,-191.507,28.1595,140.189,-250.587,46.912,152.365,-301.828,49.4178,155.272,-346.055,17.6565,122.174,,,,,,,-541.22,14.805,123.046,-606.487,29.3074,152.122,-193.605,62.3416,136.067,324.647,82.6939,117.352,,,,1064.64,108.127,129.098
2098,0,-144.955,28.2813,145.075,,,,-191.522,28.0321,140.238,-250.587,46.9116,152.365,-301.825,49.4296,155.283,-346.051,17.6617,122.206,,,,,,,-541.221,14.8024,123.032,-606.485,29.3088,152.133,-193.605,62.3417,136.067,324.644,82.6995,117.362,,,,1064.64,108.127,129.099
2099,0,-144.894,28.2716,145.203,,,,-191.521,27.99,140.245,-250.605,46.9548,152.364,-301.832,49.4144,155.268,-346.051,17.662,122.207,,,,,,,-541.222,14.8022,123.031,-606.516,29.2639,152.143,-193.627,62.37,136.065,324.609,82.6815,117.362,,,,1064.65,108.138,129.106
2100,0,-144.837,28.33,145.231,,,,-191.521,27.9966,140.243,-250.589,46.919,152.364,-301.832,49.4112,155.268,-346.051,17.6619,122.207,,,,,,,-541.256,14.7457,123.035,-606.53,29.1398,152.17,-193.633,62.3474,136.017,324.617,82.668,117.351,,,,1064.64,108.128,129.099
2101,0,-144.781,28.3327,145.253,,,,-191.522,28.0045,140.242,-250.587,46.9097,152.365,-301.832,49.4118,155.268,-346.051,17.6619,122.207,,,,,,,-541.261,14.7267,123.038,-606.538,29.0688,152.182,-193.628,62.3696,136.064,324.638,82.6471,117.318,,,,1064.64,108.126,129.098
2102,0,-144.584,28.6633,145.288,,,,-191.522,28.0058,140.242,-250.603,46.9634,152.359,-301.83,49.4273,155.259,-346.051,17.6618,122.207,,,,,,,-541.26,14.7301,123.037,-606.508,29.1086,152.162,-193.605,62.3441,136.067,324.619,82.6658,117.349,,,,1064.64,108.127,129.098
2103,0,-144.339,29.1128,145.333,-154.448,24.1361,136.701,-191.502,28.1253,140.236,-250.615,46.9254,152.363,-301.83,49.4302,155.259,-346.051,17.6619,122.207,,,,,,,-541.222,14.7932,123.048,-606.528,29.1189,152.172,-193.602,62.3181,136.085,324.637,82.6485,117.319,,,,1064.66,108.171,129.112
2104,0,-144.282,29.4307,145.395,-154.408,24.0817,136.996,-191.513,28.0755,140.265,-250.588,46.9103,152.365,-301.832,49.414,155.267,-346.089,17.6136,122.251,,,,,,,-541.217,14.8148,123.054,-606.505,29.1511,152.156,-193.602,62.3112,136.091,324.61,82.6794,117.36,,,,1064.65,108.132,129.101
2105,0,-144.174,29.6435,145.577,-154.511,24.3301,137.202,-191.515,28.2609,140.238,-250.587,46.9106,152.365,-301.83,49.4113,155.258,-346.092,17.5952,122.255,,,,,,,-541.219,14.8095,123.046,-606.468,29.2167,152.142,-193.625,62.3459,136.083,324.588,82.7072,117.368,,,,1064.64,108.125,129.097
2106,0,-144.062,29.8203,145.577,-154.289,23.7355,137.747,-191.52,28.3495,140.262,-250.577,46.9493,152.358,-301.832,49.4137,155.277,-346.05,17.6516,122.242,,,,,,,-541.201,14.7411,123.062,-606.462,29.2501,152.138,-193.651,62.3586,136.084,324.588,82.7076,117.368,,,,1064.64,108.126,129.098
2107,0,-143.704,30.5013,145.638,-154.148,23.8555,138.048,-191.47,28.3955,140.293,-250.587,46.918,152.364,-301.832,49.4141,155.278,-346.046,17.6744,122.239,,,,,,,-541.222,14.7846,123.05,-606.402,29.3404,152.109,-193.629,62.3299,136.086,324.613,82.6798,117.333,,,,1064.64,108.127,129.098
2108,0,-143.614,30.9716,145.828,-154.428,24.9672,137.678,-191.457,28.382,140.303,-250.588,46.9101,152.365,-301.832,49.414,155.277,-346.047,17.6722,122.239,,,,,,,-541.201,14.7425,123.053,-606.425,29.3424,152.111,-193.631,62.3485,136.068,324.603,82.6928,117.341,,,,1064.65,108.138,129.106
2109,0,-143.449,31.2409,145.815,-154.307,24.2787,138.296,-191.416,28.189,140.467,-250.591,46.9131,152.315,-301.824,49.4277,155.256,-346.089,17.6143,122.251,,,,,,,-541.221,14.7894,123.049,-606.462,29.2703,152.134,-193.631,62.3519,136.068,324.602,82.6945,117.342,,,,1064.64,108.128,129.099
2110,0,-143.125,31.8841,145.902,-154.365,24.9842,137.631,-191.485,28.7323,140.405,-250.588,46.9141,152.336,-301.829,49.4167,155.258,-346.092,17.5944,122.254,,,,,,,-541.201,14.7457,123.061,-606.438,29.2664,152.123,-193.631,62.3513,136.068,324.589,82.7065,117.368,,,,1064.64,108.126,129.098
2111,0,-143.024,32.5311,145.999,-154.318,24.865,138.006,-191.492,28.9023,140.373,-250.588,46.9136,152.337,-301.829,49.4138,155.259,-346.091,17.5979,122.254,,,,,,,-541.201,14.7247,123.065,-606.432,29.2889,152.118,-193.631,62.351,136.068,324.588,82.7073,117.368,,,,1064.64,108.127,129.098
2112,0,-142.958,33.0405,146.053,-154.117,24.8056,138.013,-191.498,28.8274,140.409,-250.59,46.9019,152.328,-301.823,49.4327,155.257,-346.09,17.6024,122.253,,,,,,,-541.202,14.7246,123.065,-606.461,29.2602,152.136,-193.631,62.351,136.068,324.581,82.7217,117.388,,,,1064.64,108.127,129.098
2113,0,-142.738,33.7329,146.109,-154.265,25.0616,138.072,-191.469,28.8743,140.492,-250.589,46.9002,152.327,-301.855,49.4102,155.203,-346.09,17.6033,122.253,,,,,,,-541.202,14.7281,123.064,-606.448,29.1798,152.145,-193.631,62.3511,136.068,324.65,82.6529,117.336,,,,1064.65,108.138,129.105
2114,0,-142.781,34.3144,146.187,-154.483,25.7178,137.858,-191.488,28.8047,140.415,-250.589,46.9008,152.327,-301.849,49.4465,155.155,-346.09,17.6028,122.253,,,,,,,-541.201,14.7292,123.064,-606.384,29.2311,152.122,-193.631,62.3511,136.068,324.596,82.7263,117.37,,,,1064.66,108.172,129.113
2115,0,-142.626,34.9783,146.198,-154.389,26.0778,137.963,-191.444,28.7874,140.41,-250.58,46.9323,152.325,-301.819,49.4458,155.149,-346.05,17.6559,122.242,,,,,,,-541.183,14.664,123.071,-606.375,29.2906,152.112,-193.631,62.3511,136.068,324.606,82.6967,117.351,,,,1064.65,108.137,129.075
2116,0,-142.336,35.4394,146.255,-154.202,26.0332,138.398,-191.453,28.8836,140.454,-250.579,46.9371,152.325,-301.813,49.4616,155.155,-346.087,17.6212,122.25,,,,,,,-541.203,14.7082,123.067,-606.346,29.3562,152.091,-193.631,62.3511,136.068,324.589,82.7059,117.368,,,,1064.64,108.125,129.097
2117,0,-142.152,35.6952,146.343,-154.445,26.4645,138.295,-191.424,28.9451,140.48,-250.579,46.9355,152.325,-301.814,49.464,155.155,-346.091,17.5994,122.254,,,,,,,-541.202,14.7322,123.064,,,,-193.631,62.3511,136.068,324.573,82.7475,117.386,,,,1064.64,108.126,129.098
2118,0,-142.109,36.4282,146.515,-154.659,26.9954,138.159,-191.417,28.914,140.484,-250.579,46.9348,152.325,-301.809,49.4813,155.146,-346.047,17.6568,122.275,,,,,,,-541.186,14.6666,123.044,-606.378,29.2923,152.112,-193.631,62.3511,136.068,324.591,82.7694,117.382,,,,1064.65,108.138,129.106
2119,0,-142.023,36.9858,146.654,-154.787,27.3373,138.005,-191.432,28.9896,140.49,-250.597,46.9777,152.324,-301.837,49.4822,155.149,-346.084,17.6259,122.284,,,,,,,-541.185,14.6446,123.073,-606.345,29.3591,152.088,-193.631,62.3511,136.068,324.576,82.7328,117.368,,,,1064.64,108.128,129.099
2120,0,-142.023,37.4392,146.713,-154.951,27.4843,138.248,-191.432,28.9066,140.513,-250.599,46.9811,152.309,-301.849,49.5412,155.145,-346.088,17.6052,122.287,,,,,,,-541.203,14.7112,123.068,-606.372,29.3358,152.105,-193.631,62.3511,136.068,324.598,82.6954,117.364,,,,1064.65,108.138,129.106
2121,0,-142.096,38.1525,146.793,-155.294,27.891,138.461,-191.431,28.8723,140.518,-250.599,46.9783,152.308,-301.802,49.5021,155.143,-346.087,17.6039,122.287,,,,,,,-541.201,14.7363,123.063,-606.379,29.2978,152.112,-193.631,62.3511,136.068,324.589,82.7265,117.378,,,,1064.64,108.128,129.099
2122,0,-141.947,38.4842,146.744,-155.346,28.0247,138.562,-191.431,28.8745,140.518,-250.589,47.0155,152.299,-301.814,49.546,155.111,-346.046,17.6603,122.275,,,,,,,-541.182,14.6691,123.07,-606.347,29.3291,152.095,-193.631,62.3511,136.068,324.587,82.7285,117.379,,,,1064.64,108.126,129.098
