Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:Origin_End,,,Branch:Target_End,,,Branch:Origin_Other,,,Branch:Target_Other,,
11607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.794,155.05,648.468,309.51,121.801,641.956,,,,706.587,105.9,649.486
11608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.779,155.107,648.451,309.51,121.801,641.955,,,,706.537,106.046,649.451
11609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.797,155.148,648.459,309.51,121.801,641.955,,,,706.586,105.903,649.478
11610,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.791,155.198,648.462,309.499,121.803,641.956,,,,706.549,106.022,649.453
11611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.734,155.268,648.471,309.505,121.833,641.951,,,,706.584,105.915,649.473
11612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.723,155.32,648.473,309.515,121.804,641.946,,,,706.585,105.912,649.476
11613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.714,155.353,648.474,309.507,121.81,641.948,,,,706.585,105.911,649.474
11614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.64,155.475,648.454,309.507,121.81,641.948,,,,706.552,106.018,649.455
11615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.621,155.473,648.459,309.478,121.87,641.953,,,,706.581,105.922,649.474
11616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.604,155.509,648.463,309.522,121.814,641.964,,,,706.587,105.905,649.477
11617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.622,155.551,648.463,309.493,121.823,641.947,,,,706.585,105.911,649.474
11618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.602,155.591,648.454,309.507,121.81,641.948,,,,706.585,105.914,649.476
11619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.689,155.565,648.456,309.509,121.809,641.955,,,,706.587,105.907,649.477
11620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.663,155.609,648.475,309.493,121.824,641.947,,,,706.585,105.913,649.476
11621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.689,155.606,648.485,309.516,121.818,641.946,,,,706.582,105.919,649.474
11622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.711,155.65,648.481,309.51,121.825,641.963,,,,706.585,105.914,649.476
11623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.695,155.668,648.473,309.519,121.81,641.963,,,,706.552,106.018,649.455
11624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.657,155.735,648.456,309.52,121.838,641.96,,,,706.584,105.911,649.484
11625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.654,155.736,648.456,309.504,121.807,641.947,,,,706.588,105.9,649.487
11626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.656,155.736,648.456,309.508,121.827,641.963,,,,706.552,106.018,649.455
11627,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.667,155.724,648.441,309.48,121.848,641.952,,,,706.588,105.903,649.494
11628,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.689,155.714,648.455,309.503,121.825,641.973,,,,706.588,105.9,649.487
11629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.688,155.713,648.455,309.5,121.801,641.956,,,,706.553,106.015,649.46
11630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.668,155.668,648.458,309.495,121.822,641.954,,,,706.58,105.922,649.503
11631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.667,155.666,648.458,309.488,121.821,641.956,,,,706.582,105.918,649.5
11632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.675,155.615,648.442,309.491,121.825,641.957,,,,706.584,105.908,649.51
11633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.694,155.594,648.467,309.511,121.815,641.956,,,,706.581,105.92,649.5
11634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.682,155.562,648.436,309.49,121.849,641.977,,,,706.578,105.93,649.493
11635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.681,155.525,648.434,309.488,121.821,641.957,,,,706.576,105.932,649.497
11636,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.617,155.552,648.395,309.488,121.821,641.956,,,,706.546,106.031,649.477
11637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.633,155.561,648.39,309.503,121.824,641.97,,,,706.578,105.93,649.498
11638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.654,155.522,648.385,309.504,121.825,641.973,,,,706.578,105.928,649.494
11639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.637,155.48,648.386,309.516,121.833,641.969,,,,706.579,105.927,649.498
11640,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.69,155.441,648.395,309.499,121.804,641.956,,,,706.578,105.93,649.493
11641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.694,155.449,648.373,309.5,121.832,641.956,,,,706.581,105.92,649.499
11642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.695,155.409,648.372,309.522,121.806,641.976,,,,706.596,105.949,649.497
11643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.701,155.403,648.39,309.518,121.811,641.974,,,,706.608,105.893,649.497
11644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.715,155.349,648.399,309.5,121.833,641.956,,,,706.606,105.917,649.494
11645,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.716,155.348,648.399,309.49,121.82,641.964,,,,706.587,105.9,649.489
11646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.728,155.333,648.417,309.475,121.845,641.961,,,,706.587,105.906,649.477
11647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.718,155.302,648.421,309.499,121.804,641.956,,,,706.552,106.008,649.471
11648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.764,155.267,648.424,309.501,121.802,641.964,,,,706.586,105.91,649.477
11649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.78,155.251,648.451,309.49,121.82,641.964,,,,706.587,105.901,649.488
11650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.768,155.262,648.45,309.49,121.82,641.964,,,,706.585,105.913,649.476
11651,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.821,155.24,648.489,309.494,121.824,641.965,,,,706.582,105.919,649.474
11652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.82,155.239,648.48,309.513,121.814,641.963,,,,706.581,105.918,649.504
11653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.865,155.205,648.499,309.501,121.832,641.977,,,,706.578,105.929,649.493
11654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.854,155.142,648.52,309.502,121.832,641.963,,,,706.575,105.935,649.492
11655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.838,155.14,648.514,309.499,121.804,641.956,,,,706.576,105.933,649.489
11656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.906,155.088,648.532,309.515,121.836,641.972,,,,706.545,106.034,649.472
11657,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.935,155.017,648.553,309.5,121.819,641.956,,,,706.574,105.939,649.491
11658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.012,154.896,648.604,309.515,121.836,641.972,,,,706.565,105.951,649.491
11659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.99,154.881,648.613,309.492,121.825,641.957,,,,706.577,105.929,649.493
11660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.032,154.754,648.593,309.491,121.825,641.957,,,,706.543,106.037,649.476
11661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.038,154.722,648.634,309.488,121.821,641.956,,,,706.579,105.927,649.494
11662,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.026,154.622,648.57,309.488,121.821,641.956,,,,706.583,105.917,649.475
11663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.009,154.54,648.569,309.488,121.821,641.956,,,,706.584,105.912,649.476
11664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.047,154.44,648.598,309.488,121.821,641.956,,,,706.587,105.907,649.477
11665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.049,154.334,648.593,309.5,121.833,641.956,,,,706.586,105.911,649.481
11666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.025,154.28,648.574,309.511,121.815,641.956,,,,706.585,105.914,649.476
11667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-373.014,154.209,648.541,309.488,121.821,641.956,,,,706.575,105.935,649.492
11668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.962,154.185,648.53,309.488,121.821,641.956,,,,706.583,105.912,649.505
11669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.975,154.129,648.51,309.49,121.82,641.964,,,,706.566,105.944,649.498
11670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.959,154.127,648.502,309.49,121.82,641.964,,,,706.58,105.917,649.504
11671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.909,154.171,648.495,309.501,121.802,641.964,,,,706.578,105.922,649.503
11672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.912,154.171,648.505,309.506,121.823,641.98,,,,706.566,105.948,649.5
11673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.905,154.236,648.487,309.499,121.804,641.956,,,,706.566,105.946,649.498
11674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.846,154.323,648.456,309.488,121.821,641.956,,,,706.585,105.963,649.5
11675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.825,154.435,648.462,309.499,121.804,641.956,,,,706.585,105.964,649.5
11676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.804,154.564,648.429,309.514,121.807,641.973,,,,706.575,105.926,649.484
11677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.8,154.61,648.408,309.488,121.821,641.957,,,,706.566,105.947,649.5
11678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.782,154.731,648.409,309.488,121.821,641.956,,,,706.572,105.933,649.483
11679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.76,154.863,648.396,309.499,121.803,641.956,,,,706.572,105.932,649.483
11680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.728,154.988,648.426,309.499,121.803,641.956,,,,706.563,105.959,649.49
11681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.756,155.074,648.42,309.492,121.826,641.974,,,,706.572,105.933,649.483
11682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.764,155.164,648.421,309.499,121.804,641.956,,,,706.571,105.94,649.47
11683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.772,155.215,648.434,309.488,121.821,641.956,,,,706.571,105.941,649.478
11684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.768,155.262,648.458,309.488,121.821,641.956,,,,706.537,106.047,649.451
11685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.736,155.362,648.472,309.488,121.821,641.956,,,,706.569,105.947,649.472
11686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.679,155.405,648.483,309.488,121.821,641.956,,,,706.572,105.935,649.474
11687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.68,155.444,648.485,309.488,121.821,641.956,,,,706.572,105.938,649.475
11688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.665,155.44,648.488,309.489,121.819,641.956,,,,706.57,105.944,649.472
11689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.647,155.477,648.492,309.488,121.821,641.956,,,,706.584,105.913,649.466
11690,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.663,155.48,648.491,309.475,121.845,641.961,,,,706.573,105.929,649.48
11691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.697,155.495,648.489,309.475,121.846,641.961,,,,706.588,105.904,649.482
11692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.688,155.508,648.505,309.477,121.844,641.969,,,,706.575,105.924,649.484
11693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.695,155.463,648.523,309.501,121.802,641.964,,,,706.589,105.896,649.488
11694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.696,155.461,648.523,309.503,121.824,641.973,,,,706.587,105.899,649.489
11695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.696,155.459,648.535,309.513,121.814,641.963,,,,706.589,105.892,649.49
11696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.707,155.406,648.519,309.505,121.822,641.977,,,,706.57,105.943,649.473
11697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.677,155.416,648.536,309.49,121.82,641.964,,,,706.572,105.931,649.485
11698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.716,155.379,648.492,309.499,121.803,641.956,,,,706.585,105.907,649.485
11699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.727,155.307,648.508,309.499,121.803,641.956,,,,706.59,105.895,649.488
11700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.778,155.278,648.499,309.503,121.824,641.97,,,,706.582,105.918,649.475
11701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.764,155.254,648.495,309.502,121.808,641.957,,,,706.587,105.903,649.486
11702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.773,155.22,648.493,309.503,121.809,641.974,,,,706.582,105.918,649.475
11703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.781,155.166,648.487,309.499,121.803,641.956,,,,706.574,105.923,649.487
11704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.785,155.102,648.47,309.518,121.811,641.973,,,,706.554,106.005,649.468
11705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.892,154.905,648.474,309.486,121.828,641.961,,,,706.584,105.91,649.485
11706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.775,154.944,648.444,309.499,121.804,641.956,,,,706.587,105.905,649.477
11707,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.765,154.857,648.463,309.505,121.806,641.964,,,,706.59,105.895,649.488
11708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.818,154.709,648.442,309.502,121.807,641.957,,,,706.589,105.892,649.491
11709,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.808,154.623,648.431,309.502,121.807,641.957,,,,706.59,105.895,649.488
11710,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.83,154.531,648.438,309.502,121.807,641.957,,,,706.585,105.911,649.474
11711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.887,154.378,648.475,309.499,121.803,641.956,,,,706.583,105.911,649.505
11712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.902,154.277,648.478,309.497,121.805,641.967,,,,706.59,105.895,649.488
11713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.918,154.159,648.492,309.497,121.805,641.967,,,,706.59,105.895,649.488
11714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.911,154.079,648.479,309.501,121.802,641.964,,,,706.554,106.007,649.465
11715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.91,154.022,648.51,309.502,121.807,641.957,,,,706.587,105.904,649.483
11716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.919,153.969,648.506,309.489,121.832,641.962,,,,706.59,105.893,649.488
11717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.919,153.93,648.507,309.503,121.824,641.97,,,,706.59,105.895,649.488
11718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.926,153.921,648.506,309.488,121.821,641.957,,,,706.59,105.895,649.488
11719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.926,153.921,648.506,309.494,121.824,641.965,,,,706.588,105.902,649.487
11720,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.954,153.948,648.506,309.488,121.821,641.957,,,,706.587,105.899,649.489
11721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.954,153.948,648.506,309.488,121.821,641.956,,,,706.587,105.899,649.489
11722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.946,154.002,648.519,309.506,121.827,641.971,,,,706.59,105.895,649.488
11723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.925,154.107,648.539,309.494,121.824,641.965,,,,706.587,105.899,649.489
11724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.839,154.318,648.521,309.5,121.833,641.956,,,,706.588,105.9,649.484
11725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.834,154.448,648.504,309.488,121.821,641.956,,,,706.585,105.913,649.476
11726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.849,154.532,648.479,309.491,121.825,641.957,,,,706.587,105.902,649.486
11727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.816,154.672,648.472,309.506,121.828,641.971,,,,706.585,105.911,649.476
11728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.784,154.831,648.46,309.506,121.828,641.971,,,,706.57,105.876,649.488
11729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.757,154.966,648.44,309.502,121.808,641.957,,,,706.57,105.879,649.488
11730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.761,155.067,648.452,309.491,121.825,641.957,,,,706.587,105.906,649.477
11731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.763,155.165,648.421,309.502,121.808,641.957,,,,706.552,106.019,649.455
11732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.728,155.251,648.418,309.516,121.804,641.964,,,,706.551,106.022,649.454
11733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.73,155.329,648.427,309.507,121.828,641.974,,,,706.584,105.916,649.476
11734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.683,155.43,648.43,309.516,121.804,641.964,,,,706.583,105.917,649.475
11735,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.661,155.475,648.403,309.5,121.821,641.943,,,,706.602,105.936,649.475
11736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.641,155.513,648.407,309.498,121.831,641.942,,,,706.604,105.942,649.486
11737,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.642,155.552,648.41,309.504,121.849,641.945,,,,706.585,105.905,649.488
11738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.608,155.575,648.412,309.515,121.821,641.953,,,,706.585,105.913,649.476
11739,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.587,155.613,648.417,309.521,121.85,641.966,,,,706.587,105.9,649.489
11740,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.568,155.611,648.42,309.478,121.847,641.956,,,,706.582,105.918,649.475
11741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.585,155.613,648.417,309.514,121.826,641.952,,,,706.584,105.933,649.474
11742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.586,155.613,648.417,309.488,121.818,641.951,,,,706.582,105.919,649.474
11743,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.586,155.613,648.417,309.485,121.815,641.95,,,,706.587,105.899,649.489
11744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.588,155.614,648.417,309.481,121.819,641.948,,,,706.552,106.018,649.455
11745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.59,155.614,648.417,309.495,121.805,641.949,,,,706.582,105.924,649.474
11746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.569,155.61,648.42,309.487,121.82,641.951,,,,706.552,106.017,649.455
11747,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.57,155.611,648.42,309.501,121.802,641.964,,,,706.548,106.028,649.453
11748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.57,155.611,648.42,309.498,121.805,641.956,,,,706.544,106.036,649.472
11749,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.59,155.614,648.417,309.511,121.805,641.957,,,,706.568,106.042,649.454
11750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.57,155.611,648.42,309.499,121.803,641.956,,,,706.578,105.932,649.493
11751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.57,155.611,648.42,309.488,121.818,641.951,,,,706.585,105.912,649.476
11752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.605,155.589,648.418,309.501,121.802,641.964,,,,706.585,105.913,649.479
11753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.605,155.587,648.418,309.497,121.806,641.962,,,,706.582,105.919,649.474
11754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.624,155.55,648.414,309.506,121.823,641.98,,,,706.585,105.914,649.476
11755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.607,155.505,648.427,309.499,121.804,641.957,,,,706.587,105.899,649.489
11756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.619,155.515,648.458,309.516,121.805,641.977,,,,706.587,105.899,649.489
11757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.63,155.461,648.442,309.501,121.802,641.964,,,,706.588,105.902,649.487
11758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.634,155.381,648.438,309.488,121.827,641.968,,,,706.599,105.875,649.492
11759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.7,155.313,648.454,309.504,121.806,641.965,,,,706.587,105.898,649.49
11760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.765,155.246,648.466,309.492,121.846,641.968,,,,706.585,105.906,649.488
11761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.773,155.197,648.463,309.505,121.807,641.965,,,,706.554,106.005,649.468
11762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.779,155.147,648.452,309.519,121.808,641.978,,,,706.584,105.91,649.488
11763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.886,154.911,648.455,309.512,121.808,641.961,,,,706.603,105.867,649.496
11764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.767,154.994,648.446,309.503,121.808,641.965,,,,706.565,105.981,649.47
11765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.774,154.909,648.464,309.512,121.841,641.97,,,,706.586,105.903,649.489
11766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.775,154.843,648.461,309.503,121.809,641.965,,,,706.587,105.898,649.49
11767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.802,154.749,648.475,309.501,121.802,641.964,,,,706.567,105.982,649.472
11768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.777,154.697,648.439,309.503,121.824,641.973,,,,706.554,106.004,649.473
11769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.79,154.663,648.447,309.501,121.802,641.964,,,,706.588,105.901,649.492
11770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.799,154.615,648.433,309.503,121.824,641.973,,,,706.598,105.885,649.484
11771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.804,154.604,648.43,309.499,121.804,641.956,,,,706.585,105.913,649.476
11772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.796,154.614,648.431,309.503,121.824,641.973,,,,706.588,105.897,649.494
11773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.795,154.615,648.431,309.499,121.804,641.956,,,,706.586,105.91,649.481
11774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.827,154.574,648.429,309.51,121.801,641.955,,,,706.586,105.911,649.481
11775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.814,154.635,648.433,309.488,121.821,641.956,,,,706.567,106.011,649.457
11776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.813,154.733,648.415,309.499,121.819,641.956,,,,706.585,105.914,649.481
11777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.75,154.857,648.402,309.503,121.824,641.973,,,,706.586,105.909,649.481
11778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.751,154.915,648.42,309.503,121.825,641.973,,,,706.587,105.907,649.477
11779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.716,155.039,648.419,309.499,121.819,641.956,,,,706.586,105.911,649.481
11780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.717,155.081,648.429,309.507,121.828,641.974,,,,706.587,105.899,649.489
11781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.747,155.164,648.423,309.503,121.823,641.956,,,,706.585,105.913,649.476
11782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.754,155.216,648.423,309.503,121.823,641.956,,,,706.589,105.893,649.49
11783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.777,155.251,648.441,309.499,121.819,641.955,,,,706.585,105.913,649.476
11784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.723,155.301,648.481,309.511,121.83,641.955,,,,706.585,105.907,649.488
11785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.691,155.355,648.48,309.504,121.825,641.973,,,,706.585,105.913,649.476
11786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.679,155.384,648.493,309.499,121.819,641.956,,,,706.587,105.9,649.489
11787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.696,155.419,648.484,309.488,121.821,641.956,,,,706.587,105.899,649.489
11788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.701,155.417,648.486,309.488,121.821,641.956,,,,706.587,105.919,649.487
11789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-372.671,155.425,648.505,309.499,121.819,641.956,,,,706.584,105.933,649.474
