Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:Origin_End,,,Branch:Target_End,,,Branch:Origin_Other,,,Branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
9024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.993,179.636,,,,891.288,-30.3361,191.651
9025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.993,179.636,,,,891.288,-30.3362,191.651
9026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.993,179.636,,,,891.288,-30.3361,191.651
9027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.993,179.636,,,,891.323,-30.3689,191.649
9028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.976,179.623,,,,891.289,-30.338,191.651
9029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.549,-110.996,179.622,,,,891.288,-30.3353,191.652
9030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.976,179.623,,,,891.288,-30.3361,191.651
9031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.288,-30.3362,191.651
9032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.288,-30.3361,191.651
9033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.992,179.636,,,,891.288,-30.3361,191.651
9034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.971,179.625,,,,891.289,-30.3285,191.632
9035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.289,-30.3282,191.632
9036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3348,191.651
9037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.99,179.624,,,,891.289,-30.3286,191.632
9038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.991,179.623,,,,891.324,-30.361,191.629
9039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.29,-30.3292,191.632
9040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.2926,191.632
9041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.992,179.636,,,,891.288,-30.3343,191.651
9042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.971,179.641,,,,891.289,-30.3294,191.632
9043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.289,-30.3273,191.632
9044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3359,191.651
9045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3015,191.652
9046,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.288,-30.3345,191.652
9047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.288,-30.3369,191.651
9048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3362,191.651
9049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3361,191.651
9050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3361,191.651
9051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3361,191.651
9052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.974,179.609,,,,891.288,-30.3361,191.651
9053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.3361,191.651
9054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.3013,191.652
9055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.99,179.624,,,,891.287,-30.2996,191.652
9056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.991,179.623,,,,891.288,-30.2928,191.632
9057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.99,179.624,,,,891.288,-30.2925,191.632
9058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.991,179.64,,,,891.289,-30.3275,191.632
9059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2943,191.632
9060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2937,191.644
9061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.289,-30.3266,191.632
9062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2942,191.632
9063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2919,191.632
9064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.971,179.623,,,,891.289,-30.3274,191.632
9065,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.307,-30.2827,191.652
9066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.308,-30.3072,191.633
9067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.307,-30.2821,191.652
9068,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.308,-30.3075,191.633
9069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.288,-30.2937,191.632
9070,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.971,179.624,,,,891.289,-30.3271,191.632
9071,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.288,-30.2942,191.632
9072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.563,-110.991,179.622,,,,891.288,-30.2919,191.632
9073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.308,-30.3082,191.633
9074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.308,-30.2744,191.633
9075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.289,-30.3264,191.632
9076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2945,191.632
9077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.99,179.624,,,,891.288,-30.2919,191.632
9078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.289,-30.3274,191.632
9079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.308,-30.2744,191.633
9080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.288,-30.2912,191.632
9081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.29,-30.3356,191.676
9082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.2947,191.633
9083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.289,-30.3266,191.632
9084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.564,-110.991,179.638,,,,891.308,-30.3097,191.633
9085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.552,-110.991,179.64,,,,891.308,-30.273,191.633
9086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-110.99,179.624,,,,891.29,-30.3341,191.676
9087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.561,-110.993,179.617,,,,891.288,-30.2949,191.633
9088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.309,-30.3141,191.609
9089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.545,-110.972,179.619,,,,891.309,-30.3094,191.632
9090,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.308,-30.2738,191.633
9091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.307,-30.3148,191.652
9092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.309,-30.3116,191.645
9093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.309,-30.3105,191.644
9094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.544,-110.975,179.605,,,,891.289,-30.3297,191.644
9095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.618,,,,891.308,-30.3112,191.644
9096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.309,-30.3102,191.644
9097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.289,-30.3297,191.644
9098,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.289,-30.3305,191.644
9099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.309,-30.3109,191.644
9100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.289,-30.3294,191.644
9101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.289,-30.3277,191.632
9102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.288,-30.3347,191.651
9103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.289,-30.3304,191.644
9104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.289,-30.3377,191.663
9105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.29,-30.3366,191.677
9106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.289,-30.3285,191.632
9107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.289,-30.3376,191.663
9108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.288,-30.3364,191.652
9109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.289,-30.3379,191.663
9110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.635,,,,891.289,-30.3303,191.644
9111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.289,-30.3376,191.663
9112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.289,-30.3381,191.663
9113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.288,-30.3031,191.664
9114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.287,-30.2979,191.652
9115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.288,-30.302,191.663
9116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.288,-30.2929,191.632
9117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.287,-30.3001,191.651
9118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.635,,,,891.288,-30.3355,191.652
9119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.563,-110.992,179.634,,,,891.289,-30.3387,191.663
9120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.975,179.647,,,,891.289,-30.3444,191.697
9121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.289,-30.3382,191.664
9122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.288,-30.3029,191.663
9123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.288,-30.3363,191.663
9124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-111.005,179.644,,,,891.289,-30.3451,191.697
9125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.539,-111.001,179.638,,,,891.289,-30.3447,191.697
9126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.561,-110.993,179.617,,,,891.288,-30.3351,191.652
9127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.552,-110.992,179.651,,,,891.289,-30.3441,191.696
9128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.288,-30.3016,191.652
9129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.97,179.625,,,,891.288,-30.3361,191.663
9130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.289,-30.2962,191.644
9131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.289,-30.3267,191.632
9132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.289,-30.2959,191.644
9133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.982,179.635,,,,891.289,-30.326,191.632
9134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.985,179.629,,,,891.289,-30.2959,191.644
9135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.985,179.629,,,,891.289,-30.3269,191.632
9136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2942,191.632
9137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.289,-30.3268,191.632
9138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.288,-30.2942,191.632
9139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.616,,,,891.288,-30.2937,191.644
9140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.288,-30.2944,191.644
9141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.289,-30.3275,191.632
9142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.289,-30.3308,191.643
9143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2936,191.632
9144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.531,-110.986,179.602,,,,891.288,-30.2918,191.632
9145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2926,191.632
9146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.288,-30.2927,191.632
9147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2926,191.632
9148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.521,-110.98,179.623,,,,891.288,-30.2911,191.632
9149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.288,-30.2926,191.632
9150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2927,191.632
9151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.288,-30.2926,191.632
9152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.289,-30.3266,191.632
9153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.288,-30.2942,191.632
9154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.289,-30.3268,191.632
9155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.288,-30.2942,191.632
9156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.289,-30.3268,191.632
9157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.288,-30.2942,191.632
9158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.288,-30.3333,191.652
9159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.337,191.652
9160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.288,-30.3014,191.652
9161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.287,-30.2979,191.652
9162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.563,-110.992,179.634,,,,891.287,-30.3003,191.652
9163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.55,-111.003,179.632,,,,891.288,-30.3354,191.651
9164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.551,-110.991,179.64,,,,891.288,-30.3003,191.652
9165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.562,-110.993,179.634,,,,891.287,-30.2996,191.652
9166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.287,-30.3004,191.652
9167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.972,179.635,,,,891.307,-30.2813,191.652
9168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.563,-110.994,179.646,,,,891.288,-30.2997,191.652
9169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.975,179.647,,,,891.287,-30.3008,191.652
9170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.287,-30.3005,191.652
9171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.288,-30.3341,191.652
9172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.3002,191.652
9173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.982,179.635,,,,891.287,-30.3014,191.663
9174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.985,179.629,,,,891.287,-30.3005,191.652
9175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.3341,191.652
9176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.288,-30.3369,191.651
9177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.3362,191.651
9178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.323,-30.3689,191.649
9179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.289,-30.3368,191.652
9180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.288,-30.2928,191.632
9181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.288,-30.3341,191.651
9182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.324,-30.3716,191.661
9183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.619,,,,891.289,-30.3382,191.652
9184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.287,-30.2986,191.652
9185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.972,179.635,,,,891.322,-30.33,191.649
9186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.289,-30.3371,191.651
9187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.307,-30.2821,191.652
9188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.974,179.631,,,,891.307,-30.2815,191.664
9189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.308,-30.3158,191.652
9190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.343,-30.3153,191.65
9191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.308,-30.2811,191.653
9192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.306,-30.2799,191.653
9193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.307,-30.2799,191.653
9194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.309,-30.3229,191.697
9195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.972,179.637,,,,891.307,-30.2819,191.653
9196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.308,-30.3166,191.664
9197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.535,-110.97,179.641,,,,891.308,-30.3174,191.652
9198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.342,-30.3146,191.65
9199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.289,-30.3378,191.663
9200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.307,-30.2824,191.653
9201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.307,-30.2789,191.653
9202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.3366,191.663
9203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.288,-30.3025,191.652
9204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.522,-110.98,179.639,,,,891.289,-30.3427,191.696
9205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.982,179.633,,,,891.288,-30.2947,191.633
9206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.523,-110.982,179.651,,,,891.288,-30.2933,191.643
9207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.2944,191.644
9208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.974,179.631,,,,891.288,-30.2945,191.644
9209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.983,179.649,,,,891.287,-30.2986,191.652
9210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.288,-30.3022,191.664
9211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.289,-30.3436,191.697
9212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.974,179.631,,,,891.288,-30.3024,191.652
9213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.308,-30.317,191.664
9214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.536,-110.972,179.653,,,,891.289,-30.3362,191.652
9215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.547,-110.974,179.647,,,,891.288,-30.3365,191.651
9216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.534,-110.984,179.645,,,,891.288,-30.303,191.663
9217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.546,-110.975,179.631,,,,891.288,-30.3346,191.652
9218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.548,-110.973,179.635,,,,891.288,-30.3002,191.652
9219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.982,179.617,,,,891.288,-30.292,191.632
9220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.549,-110.973,179.651,,,,891.288,-30.3018,191.663
9221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.533,-110.984,179.629,,,,891.289,-30.3297,191.644
